Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.838s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.8	15.6	14.6	16	15	13.8	12.2	16.4	15.6	17
61	0	0	854.4	848	697.6	800	1174.4	982.4	944	1212.8
62	0	0	953.6	697.6	624	723.2	886.4	752	601.6	473.6
63	0	0	681.6	649.6	652.8	544	832	976	716.8	723.2
64	0	0	486.4	604.8	656	665.6	838.4	761.6	646.4	518.4
65	0	0	368	736	902.4	636.8	512	752	659.2	588.8
66	0	0	492.8	560	854.4	540.8	851.2	838.4	976	515.2
67	0	0	531.2	736	742.4	633.6	563.2	809.6	892.8	985.6
68	0	0	716.8	758.4	492.8	809.6	588.8	630.4	851.2	665.6
69	0	0	467.2	771.2	764.8	806.4	656	870.4	886.4	441.6
70	0	0	502.4	649.6	726.4	636.8	723.2	972.8	697.6	502.4
71	0	0	684.8	793.6	771.2	816	675.2	467.2	700.8	592
72	0	0	560	691.2	784	630.4	668.8	812.8	684.8	476.8
73	0	0	656	640	966.4	1139.2	681.6	787.2	569.6	611.2
74	0	0	662.4	800	908.8	745.6	675.2	704	736	601.6
75	0	0	675.2	640	800	518.4	643.2	777.6	544	636.8
76	0	0	624	585.6	566.4	694.4	780.8	825.6	1004.8	774.4
77	0	0	528	809.6	697.6	956.8	643.2	688	633.6	982.4
78	0	0	563.2	774.4	684.8	758.4	643.2	713.6	758.4	595.2
79	0	0	678.4	736	620.8	780.8	819.2	848	598.4	544
80	0	0	643.2	585.6	784	608	771.2	736	700.8	697.6
81	0	0	550.4	611.2	937.6	624	793.6	780.8	758.4	627.2
82	0	0	460.8	572.8	665.6	902.4	793.6	700.8	726.4	700.8
83	0	0	736	595.2	892.8	944	726.4	540.8	700.8	790.4
84	0	0	627.2	576	595.2	912	992	521.6	681.6	643.2
85	0	0	563.2	601.6	947.2	604.8	768	547.2	697.6	512
86	0	0	592	912	697.6	768	633.6	921.6	614.4	537.6
87	0	0	828.8	796.8	588.8	512	624	873.6	598.4	806.4
88	0	0	640	700.8	688	601.6	710.4	780.8	598.4	470.4
89	0	0	585.6	787.2	819.2	444.8	739.2	857.6	675.2	729.6
90	0	0	441.6	995.2	732.8	652.8	726.4	588.8	630.4	688
avg	0	0	611.84	707.2	742.08	713.707	737.813	760.64	716.16	654.827
delay	0.246377	0.269231	522.566	500.074	524.395	522.38	499.819	516.7	514.229	506.77
loss	0	0	0.355324	0.222778	0.682028	0.645	0.199478	0.411036	0.397406	0.636971
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=13', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
