Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.816s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15	18	13.2	13.2	14	16.2	15	15.4	15	11.2
61	0	0	883.2	1059.2	825.6	1129.6	832	1040	726.4	892.8
62	0	0	544	761.6	1116.8	684.8	825.6	624	704	486.4
63	0	0	467.2	864	918.4	659.2	688	668.8	876.8	508.8
64	0	0	707.2	739.2	736	790.4	809.6	886.4	627.2	550.4
65	0	0	614.4	921.6	640	649.6	662.4	672	864	352
66	0	0	409.6	611.2	592	755.2	963.2	822.4	860.8	716.8
67	0	0	576	537.6	822.4	867.2	553.6	771.2	684.8	636.8
68	0	0	704	800	512	870.4	656	806.4	841.6	672
69	0	0	803.2	572.8	694.4	624	710.4	572.8	883.2	908.8
70	0	0	713.6	515.2	508.8	940.8	784	848	608	716.8
71	0	0	352	508.8	563.2	550.4	841.6	729.6	876.8	595.2
72	0	0	553.6	790.4	617.6	630.4	668.8	880	684.8	880
73	0	0	556.8	790.4	576	812.8	960	771.2	601.6	339.2
74	0	0	380.8	540.8	768	857.6	886.4	633.6	652.8	953.6
75	0	0	774.4	652.8	723.2	851.2	777.6	716.8	592	585.6
76	0	0	710.4	505.6	876.8	707.2	675.2	643.2	860.8	521.6
77	0	0	707.2	489.6	636.8	560	796.8	547.2	726.4	563.2
78	0	0	435.2	640	816	585.6	841.6	832	620.8	528
79	0	0	633.6	700.8	806.4	652.8	720	771.2	854.4	512
80	0	0	796.8	579.2	672	627.2	832	508.8	1027.2	384
81	0	0	688	886.4	723.2	707.2	540.8	1036.8	467.2	656
82	0	0	716.8	860.8	684.8	726.4	902.4	739.2	438.4	537.6
83	0	0	713.6	931.2	812.8	704	512	800	803.2	521.6
84	0	0	528	764.8	841.6	694.4	444.8	652.8	905.6	723.2
85	0	0	691.2	908.8	560	665.6	726.4	902.4	720	419.2
86	0	0	422.4	752	921.6	457.6	742.4	553.6	854.4	611.2
87	0	0	537.6	720	569.6	649.6	812.8	816	601.6	524.8
88	0	0	614.4	742.4	640	659.2	614.4	668.8	848	572.8
89	0	0	624	883.2	800	736	672	857.6	585.6	528
90	0	0	953.6	652.8	873.6	556.8	649.6	809.6	640	368
avg	0	0	627.093	722.773	728.32	712.107	736.747	752.747	734.613	592.213
delay	0.253333	0.255556	525.506	503.169	514.679	511.397	521.032	500.575	499.851	555.519
loss	0	0	0.361048	0.238217	0.371123	0.698851	0.645202	0.254785	0.242158	0.579634
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=9', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
