Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.648s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	17.8	15	15.6	12.4	16.2	12.8	13.6	14.2	15.6	15.6
61	0	0	876.8	1251.2	886.4	547.2	816	902.4	976	1068.8
62	0	0	553.6	1174.4	668.8	716.8	1270.4	892.8	627.2	1033.6
63	0	0	976	576	771.2	905.6	688	812.8	716.8	547.2
64	0	0	707.2	681.6	659.2	672	764.8	838.4	787.2	768
65	0	0	473.6	953.6	604.8	1158.4	646.4	947.2	643.2	556.8
66	0	0	726.4	880	726.4	649.6	675.2	889.6	905.6	598.4
67	0	0	966.4	726.4	835.2	771.2	768	790.4	780.8	646.4
68	0	0	604.8	528	825.6	876.8	620.8	771.2	912	1065.6
69	0	0	732.8	729.6	729.6	992	848	812.8	966.4	636.8
70	0	0	960	444.8	1120	956.8	835.2	496	534.4	889.6
71	0	0	659.2	748.8	838.4	665.6	585.6	972.8	921.6	860.8
72	0	0	643.2	528	838.4	534.4	771.2	915.2	934.4	857.6
73	0	0	694.4	940.8	819.2	905.6	774.4	844.8	556.8	806.4
74	0	0	838.4	547.2	880	710.4	873.6	787.2	873.6	678.4
75	0	0	761.6	835.2	889.6	780.8	755.2	652.8	844.8	761.6
76	0	0	617.6	992	771.2	707.2	886.4	665.6	678.4	819.2
77	0	0	681.6	537.6	841.6	800	732.8	915.2	771.2	851.2
78	0	0	819.2	710.4	892.8	588.8	1081.6	723.2	812.8	764.8
79	0	0	620.8	1088	758.4	556.8	364.8	1011.2	918.4	963.2
80	0	0	467.2	630.4	819.2	390.4	1168	838.4	1164.8	681.6
81	0	0	1011.2	566.4	844.8	640	761.6	944	816	860.8
82	0	0	649.6	713.6	691.2	921.6	880	640	745.6	764.8
83	0	0	704	1148.8	656	1296	422.4	726.4	492.8	979.2
84	0	0	832	867.2	697.6	624	1043.2	873.6	844.8	566.4
85	0	0	678.4	553.6	870.4	921.6	832	812.8	966.4	723.2
86	0	0	726.4	774.4	656	796.8	761.6	716.8	604.8	720
87	0	0	739.2	604.8	937.6	579.2	547.2	1014.4	812.8	700.8
88	0	0	646.4	1161.6	892.8	777.6	563.2	915.2	806.4	742.4
89	0	0	521.6	896	620.8	643.2	761.6	892.8	956.8	777.6
90	0	0	524.8	896	736	889.6	681.6	505.6	688	761.6
avg	0	0	713.813	789.547	792.64	765.867	772.693	817.387	802.027	781.76
delay	0.292135	0.266667	493.254	470.547	497.234	497.359	486.969	492.257	483.854	482.234
loss	0	0	0.555725	0.519594	0.207237	0.509615	0.530435	0.187179	0.492754	0.544681
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=35', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
