Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.809s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	17.6	15.6	13.6	14	15.6	15.6	15.8	16.4	14	16.8
61	0	0	972.8	825.6	816	745.6	1177.6	1168	768	1014.4
62	0	0	480	812.8	924.8	675.2	1072	627.2	681.6	646.4
63	0	0	681.6	787.2	716.8	656	672	630.4	771.2	422.4
64	0	0	601.6	502.4	540.8	748.8	819.2	1033.6	729.6	739.2
65	0	0	678.4	710.4	784	704	822.4	796.8	950.4	598.4
66	0	0	809.6	924.8	675.2	723.2	745.6	688	614.4	540.8
67	0	0	531.2	652.8	627.2	940.8	803.2	723.2	579.2	627.2
68	0	0	713.6	617.6	579.2	556.8	566.4	956.8	774.4	832
69	0	0	579.2	716.8	598.4	972.8	684.8	585.6	972.8	537.6
70	0	0	579.2	742.4	688	448	905.6	630.4	995.2	483.2
71	0	0	742.4	777.6	899.2	688	694.4	569.6	806.4	563.2
72	0	0	547.2	825.6	768	976	803.2	537.6	636.8	620.8
73	0	0	752	780.8	716.8	569.6	896	608	736	659.2
74	0	0	928	611.2	627.2	867.2	672	784	707.2	572.8
75	0	0	492.8	707.2	726.4	649.6	723.2	867.2	528	688
76	0	0	617.6	758.4	713.6	470.4	620.8	822.4	659.2	710.4
77	0	0	771.2	633.6	1033.6	604.8	614.4	764.8	1033.6	576
78	0	0	592	716.8	643.2	918.4	716.8	646.4	723.2	451.2
79	0	0	544	678.4	710.4	563.2	624	832	995.2	582.4
80	0	0	473.6	889.6	528	1020.8	601.6	668.8	569.6	601.6
81	0	0	454.4	483.2	777.6	598.4	857.6	780.8	880	704
82	0	0	585.6	640	825.6	764.8	819.2	780.8	835.2	524.8
83	0	0	585.6	934.4	630.4	822.4	726.4	636.8	601.6	627.2
84	0	0	713.6	854.4	694.4	553.6	627.2	572.8	822.4	582.4
85	0	0	880	912	617.6	723.2	684.8	790.4	803.2	521.6
86	0	0	707.2	624	812.8	1017.6	336	755.2	684.8	521.6
87	0	0	560	678.4	694.4	819.2	860.8	742.4	691.2	460.8
88	0	0	617.6	755.2	438.4	675.2	688	729.6	534.4	508.8
89	0	0	502.4	672	710.4	937.6	790.4	966.4	745.6	521.6
90	0	0	729.6	598.4	704	816	630.4	598.4	668.8	640
avg	0	0	647.467	727.467	707.413	740.907	741.867	743.147	749.973	602.667
delay	0.261364	0.294872	524.742	504.218	498.065	503.345	514.612	503.596	522.771	510.4
loss	0	0	0.428205	0.240602	0.227462	0.266428	0.382353	0.245211	0.369247	0.651741
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=43', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
