Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.760s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	17	14.6	15	16.8	15.2	16.2	13.4	14.2	13	15.4
61	0	0	1107.2	944	1459.2	563.2	518.4	902.4	1001.6	934.4
62	0	0	694.4	1059.2	979.2	851.2	1068.8	886.4	854.4	736
63	0	0	864	822.4	697.6	624	1072	592	483.2	716.8
64	0	0	995.2	499.2	902.4	636.8	636.8	774.4	822.4	796.8
65	0	0	528	774.4	1081.6	736	915.2	672	857.6	643.2
66	0	0	540.8	838.4	1056	614.4	947.2	739.2	697.6	617.6
67	0	0	662.4	1046.4	422.4	774.4	777.6	659.2	819.2	736
68	0	0	534.4	540.8	652.8	876.8	700.8	736	867.2	870.4
69	0	0	784	473.6	835.2	588.8	1062.4	787.2	665.6	662.4
70	0	0	822.4	1008	572.8	844.8	704	726.4	982.4	470.4
71	0	0	726.4	566.4	502.4	793.6	678.4	777.6	982.4	844.8
72	0	0	684.8	816	851.2	598.4	713.6	1129.6	918.4	547.2
73	0	0	681.6	505.6	838.4	844.8	806.4	896	624	1049.6
74	0	0	944	822.4	723.2	604.8	918.4	838.4	780.8	812.8
75	0	0	1104	281.6	665.6	470.4	969.6	1011.2	700.8	761.6
76	0	0	678.4	1209.6	937.6	979.2	966.4	588.8	473.6	777.6
77	0	0	713.6	998.4	1011.2	566.4	608	441.6	659.2	931.2
78	0	0	931.2	713.6	739.2	883.2	825.6	752	739.2	809.6
79	0	0	771.2	857.6	691.2	1020.8	592	524.8	803.2	665.6
80	0	0	1030.4	729.6	732.8	736	713.6	572.8	550.4	1068.8
81	0	0	1084.8	969.6	684.8	729.6	604.8	768	803.2	777.6
82	0	0	924.8	371.2	963.2	918.4	774.4	723.2	672	774.4
83	0	0	912	870.4	732.8	998.4	777.6	902.4	496	665.6
84	0	0	764.8	1161.6	460.8	924.8	688	918.4	668.8	729.6
85	0	0	963.2	940.8	803.2	617.6	774.4	636.8	889.6	761.6
86	0	0	745.6	598.4	761.6	704	1024	809.6	761.6	908.8
87	0	0	704	684.8	643.2	854.4	598.4	969.6	576	838.4
88	0	0	787.2	662.4	646.4	547.2	854.4	563.2	697.6	585.6
89	0	0	790.4	611.2	716.8	777.6	806.4	710.4	825.6	873.6
90	0	0	790.4	1056	876.8	784	688	880	726.4	681.6
avg	0	0	808.853	781.12	788.053	748.8	792.853	762.987	746.667	768.32
delay	0.258824	0.246575	488.993	494.672	470.382	493.779	490.009	497.196	481.226	491.727
loss	0	0	0.218155	0.23477	0.511211	0.537152	0.527086	0.212894	0.537313	0.217623
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
