Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.828s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15.4	16.6	15	11.2	16.2	12.8	13.2	14.8	14	19.8
61	0	0	547.2	937.6	1219.2	1094.4	889.6	1184	832	832
62	0	0	905.6	707.2	688	889.6	905.6	937.6	784	848
63	0	0	825.6	780.8	643.2	828.8	857.6	835.2	665.6	720
64	0	0	707.2	940.8	528	694.4	684.8	764.8	755.2	582.4
65	0	0	918.4	604.8	796.8	908.8	707.2	825.6	704	729.6
66	0	0	793.6	867.2	771.2	739.2	371.2	758.4	982.4	758.4
67	0	0	416	915.2	883.2	985.6	793.6	595.2	518.4	585.6
68	0	0	537.6	956.8	921.6	787.2	704	1104	752	694.4
69	0	0	652.8	694.4	598.4	681.6	720	614.4	918.4	1011.2
70	0	0	1161.6	768	700.8	777.6	665.6	656	611.2	704
71	0	0	848	691.2	771.2	816	678.4	905.6	774.4	908.8
72	0	0	761.6	918.4	569.6	752	617.6	816	732.8	780.8
73	0	0	742.4	454.4	851.2	902.4	550.4	768	771.2	790.4
74	0	0	652.8	937.6	576	524.8	809.6	1046.4	979.2	809.6
75	0	0	1043.2	1136	364.8	691.2	851.2	755.2	624	579.2
76	0	0	1136	956.8	662.4	809.6	832	780.8	534.4	598.4
77	0	0	873.6	688	912	883.2	880	492.8	729.6	697.6
78	0	0	844.8	835.2	899.2	678.4	400	652.8	806.4	784
79	0	0	812.8	713.6	313.6	582.4	697.6	668.8	684.8	1164.8
80	0	0	764.8	502.4	524.8	1030.4	873.6	956.8	697.6	774.4
81	0	0	710.4	736	976	1008	803.2	646.4	611.2	656
82	0	0	803.2	659.2	848	822.4	947.2	758.4	726.4	643.2
83	0	0	934.4	649.6	806.4	934.4	662.4	950.4	422.4	790.4
84	0	0	774.4	524.8	1193.6	598.4	608	598.4	656	934.4
85	0	0	441.6	1001.6	579.2	777.6	972.8	595.2	979.2	979.2
86	0	0	736	640	748.8	1228.8	684.8	684.8	579.2	1068.8
87	0	0	649.6	569.6	745.6	1340.8	809.6	816	544	816
88	0	0	563.2	1033.6	761.6	1328	800	457.6	716.8	492.8
89	0	0	624	707.2	905.6	1049.6	515.2	918.4	355.2	1062.4
90	0	0	790.4	825.6	572.8	937.6	806.4	1036.8	508.8	697.6
avg	0	0	765.76	778.453	744.427	869.44	736.64	786.027	698.56	783.147
delay	0.25974	0.373494	502.383	494.134	492.474	495.875	494.064	489.544	498.088	501.139
loss	0	0	0.568871	0.25	0.230272	0.220812	0.217784	0.229814	0.221397	0.247734
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=15', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
