Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.918s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	12.8	16.6	15.6	14.2	14.2	13.6	17.6	14.2	14.8	12.2
61	0	0	777.6	870.4	700.8	1200	867.2	873.6	944	732.8
62	0	0	1072	1257.6	873.6	1148.8	1203.2	531.2	643.2	931.2
63	0	0	796.8	752	716.8	899.2	684.8	995.2	1324.8	1072
64	0	0	806.4	1340.8	1337.6	563.2	777.6	592	569.6	809.6
65	0	0	732.8	838.4	889.6	774.4	1036.8	723.2	796.8	937.6
66	0	0	764.8	547.2	1059.2	796.8	582.4	876.8	896	1232
67	0	0	1043.2	924.8	867.2	700.8	844.8	729.6	1145.6	873.6
68	0	0	912	931.2	1225.6	963.2	540.8	723.2	691.2	912
69	0	0	1040	979.2	595.2	828.8	572.8	1024	800	825.6
70	0	0	963.2	764.8	1078.4	764.8	860.8	764.8	857.6	582.4
71	0	0	790.4	908.8	723.2	963.2	995.2	902.4	790.4	992
72	0	0	576	678.4	1244.8	1123.2	880	704	713.6	1081.6
73	0	0	1139.2	828.8	864	896	518.4	777.6	1043.2	806.4
74	0	0	755.2	707.2	822.4	867.2	876.8	640	982.4	1020.8
75	0	0	809.6	1132.8	854.4	780.8	713.6	819.2	646.4	822.4
76	0	0	908.8	796.8	886.4	764.8	1033.6	1088	844.8	598.4
77	0	0	1136	921.6	569.6	752	534.4	918.4	1120	844.8
78	0	0	713.6	828.8	1168	745.6	1145.6	579.2	857.6	931.2
79	0	0	652.8	534.4	1088	864	950.4	668.8	848	902.4
80	0	0	940.8	889.6	966.4	867.2	774.4	924.8	918.4	819.2
81	0	0	806.4	803.2	761.6	528	736	1152	838.4	1033.6
82	0	0	716.8	880	1126.4	851.2	979.2	771.2	627.2	841.6
83	0	0	1164.8	806.4	499.2	694.4	643.2	1177.6	969.6	960
84	0	0	806.4	694.4	899.2	656	918.4	905.6	1062.4	873.6
85	0	0	790.4	742.4	707.2	1113.6	768	899.2	998.4	819.2
86	0	0	707.2	793.6	1062.4	656	1174.4	979.2	905.6	697.6
87	0	0	720	825.6	774.4	812.8	614.4	950.4	950.4	937.6
88	0	0	1116.8	985.6	576	979.2	784	934.4	611.2	624
89	0	0	1193.6	771.2	697.6	944	668.8	713.6	883.2	1180.8
90	0	0	736	928	934.4	790.4	937.6	966.4	704	883.2
avg	0	0	869.653	855.467	885.653	842.987	820.587	843.52	866.133	885.973
delay	0.25	0.253012	482.541	481.978	483.534	468.712	481.389	484.941	477.998	488.182
loss	0	0	0.336508	0.115315	0.251223	0.318482	0.119128	0.133962	0.114162	0.0945736
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=44', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
