Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.782s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14.4	14.8	12.8	13.6	13.6	12.6	14.4	15	14.6	14.8	15	14
61	1097.6	0	812.8	0	825.6	1363.2	1248	1030.4	1219.2	1366.4	771.2	771.2
62	1139.2	0	1158.4	0	1123.2	1440	1180.8	1475.2	944	1216	1072	1417.6
63	1648	0	1244.8	0	995.2	1116.8	1689.6	1484.8	1056	761.6	1184	1244.8
64	1292.8	0	1251.2	0	1328	1004.8	1376	1299.2	1564.8	1148.8	1110.4	1030.4
65	1302.4	0	1104	0	1321.6	1081.6	1388.8	809.6	1299.2	1609.6	998.4	1238.4
66	1078.4	0	1100.8	0	1132.8	1142.4	1411.2	1424	1168	1142.4	1366.4	1318.4
67	1059.2	0	1465.6	0	1436.8	1209.6	780.8	1334.4	1123.2	1235.2	1446.4	1212.8
68	1328	0	982.4	0	1056	1404.8	1430.4	1100.8	1328	1324.8	787.2	1424
69	1462.4	0	1110.4	0	1324.8	1139.2	1446.4	985.6	1283.2	1363.2	1123.2	1132.8
70	1280	0	1184	0	1334.4	1244.8	1164.8	1136	1449.6	1062.4	1334.4	1200
71	1264	0	1152	0	1366.4	1299.2	1340.8	924.8	1075.2	1328	1212.8	1238.4
72	1392	0	1228.8	0	1417.6	1289.6	1075.2	1139.2	774.4	1260.8	1449.6	1209.6
73	1577.6	0	1363.2	0	1129.6	1008	1113.6	1459.2	1372.8	1244.8	1353.6	848
74	857.6	0	1225.6	0	1596.8	940.8	1251.2	1235.2	1139.2	1350.4	979.2	1529.6
75	803.2	0	899.2	0	1420.8	1190.4	1043.2	1497.6	1155.2	1340.8	1177.6	1356.8
76	1190.4	0	1363.2	0	1129.6	1289.6	1312	1180.8	995.2	1094.4	1305.6	1401.6
77	1257.6	0	1612.8	0	1084.8	969.6	1136	1081.6	1139.2	1360	1254.4	1414.4
78	1318.4	0	1158.4	0	1401.6	1587.2	1155.2	944	1209.6	963.2	1020.8	1216
79	1139.2	0	1724.8	0	1091.2	1075.2	963.2	1443.2	1728	1078.4	1072	988.8
80	1129.6	0	1340.8	0	1254.4	1347.2	1465.6	1251.2	1084.8	1062.4	1251.2	1139.2
81	1027.2	0	1312	0	1289.6	1244.8	956.8	1187.2	1292.8	1404.8	1312	1238.4
82	1408	0	1088	0	1177.6	1161.6	1468.8	1100.8	1171.2	1414.4	1014.4	1238.4
83	1043.2	0	867.2	0	1142.4	1260.8	1209.6	1420.8	1001.6	1126.4	1395.2	1113.6
84	1238.4	0	1392	0	1004.8	1264	1152	1536	694.4	1129.6	1216	1075.2
85	1398.4	0	1452.8	0	1126.4	1062.4	1097.6	1424	1139.2	1132.8	1318.4	1257.6
86	1091.2	0	1241.6	0	928	1350.4	1408	1283.2	1443.2	1043.2	1068.8	1456
87	1180.8	0	1574.4	0	1171.2	1324.8	1257.6	889.6	1228.8	1401.6	1100.8	1398.4
88	1401.6	0	1222.4	0	1219.2	1398.4	1011.2	1302.4	1353.6	1062.4	1241.6	1184
89	1142.4	0	1145.6	0	1164.8	1168	1347.2	1664	1059.2	1177.6	1206.4	976
90	1283.2	0	1248	0	1040	1356.8	1257.6	1443.2	1004.8	1312	1321.6	1004.8
avg	1227.73	0	1234.24	0	1201.17	1224.53	1237.97	1249.6	1183.25	1217.28	1182.19	1209.17
delay	310.828	0.283784	319.583	0.25	307.191	315.081	299.72	313.919	305.192	312.765	306.87	315.895
loss	0.0049505	0	0.00332226	0	0.00882353	0.00410959	0.0140647	0.00336134	0	0.00535714	0.00436047	0.00571429
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=25e6', '--ratio=0.375', '--RngRun=29', '--locationFile=locationtxt/locationFile42b2.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
