Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.411s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	15.8	15.2
61	948.8	1173.6
62	997.6	1126.4
63	1184	1114.4
64	1325.6	912.8
65	915.2	868.8
66	1129.6	1264.8
67	635.2	747.2
68	948.8	906.4
69	964.8	1065.6
70	1138.4	1102.4
71	1135.2	1614.4
72	1160.8	1198.4
73	916	892.8
74	1121.6	915.2
75	756	1001.6
76	1009.6	900
77	612.8	1032
78	1232	1241.6
79	1069.6	804.8
80	776.8	878.4
81	852	789.6
82	639.2	850.4
83	864.8	1268
84	1043.2	1334.4
85	972.8	968
86	1281.6	795.2
87	882.4	1180.8
88	1171.2	935.2
89	817.6	1112
90	868.8	775.2
91	1236	1132.8
92	585.6	990.4
93	1060	1144.8
94	674.4	1068
95	1027.2	748.8
96	1040.8	1269.6
97	916.8	992
98	736	935.2
99	889.6	911.2
100	695.2	1100
101	1046.4	934.4
102	1202.4	943.2
103	911.2	1184.8
104	1113.6	1211.2
105	1316.8	1162.4
106	1159.2	782.4
107	1069.6	889.6
108	1065.6	1095.2
109	898.4	1080
110	830.4	807.2
111	1035.2	860.8
112	1123.2	852
113	1161.6	881.6
114	889.6	1198.4
115	800.8	908
116	1067.2	931.2
117	890.4	520.8
118	1076	832
119	888.8	1275.2
120	1100	954.4
(1,0)	(2,11)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	981.333	1006.13
delay	0.11482	0.143784
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=20e5', '--packetSize=10e2', '--tcp=0', '--RngRun=1'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
