Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  23874	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  20575	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  18879	  0
11 	  12	  4	  7	  8	  1
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  17193	  0
11 	  12	  1	  7	  965	  1
7 	  8	  1	  7	  599	  1
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  21262	  0
15 	  16	  1	  7	  842	  1
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  17356	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  15557	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  23557	  0
3 	  4	  1	  7	  680	  1
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  19009	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  17045	  0
2 	  3	  1	  7	  147	  1
6 	  7	  1	  7	  144	  1
11 	  10	  4	  10	  10	  0
10 	  11	  1	  7	  175	  1
10 	  11	  4	  10	  16640	  0
14 	  15	  1	  7	  128	  1
10 	  9	  4	  10	  11	  0
9 	  10	  4	  10	  15006	  0
9 	  10	  1	  7	  65	  1
13 	  14	  1	  7	  56	  1
1 	  2	  1	  7	  61	  1
5 	  6	  1	  7	  59	  1

 TotalTx Number= 230000

 TotalReset Number= 40625
