Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  21995	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  17785	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  15724	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  24832	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  20326	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  17786	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  25385	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  20703	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  18418	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  20932	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  17014	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  15029	  0
7 	  8	  1	  7	  751	  1
6 	  7	  1	  7	  158	  1
11 	  12	  1	  7	  755	  1
5 	  6	  1	  7	  69	  1
10 	  11	  1	  7	  214	  1
15 	  16	  1	  7	  759	  1
3 	  4	  1	  7	  701	  1
14 	  15	  1	  7	  129	  1
9 	  10	  1	  7	  75	  1
13 	  14	  1	  7	  63	  1
2 	  3	  1	  7	  198	  1
1 	  2	  1	  7	  82	  1

 TotalTx Number= 240000

 TotalReset Number= 40291
