Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  23976	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  19380	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  17091	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  22440	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  18269	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  16261	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  23371	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  18254	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  16110	  0
11 	  12	  1	  7	  781	  1
15 	  16	  1	  7	  920	  1
10 	  11	  1	  7	  168	  1
7 	  8	  1	  7	  638	  1
14 	  15	  1	  7	  197	  1
9 	  10	  1	  7	  86	  1
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  20762	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  17050	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  14480	  0
6 	  7	  1	  7	  151	  1
2 	  3	  1	  7	  242	  1
5 	  6	  1	  7	  103	  1
3 	  4	  1	  7	  898	  1
13 	  14	  1	  7	  136	  1
1 	  2	  1	  7	  124	  1

 TotalTx Number= 232000

 TotalReset Number= 38590
