Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  23399	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  18901	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  16706	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  21262	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  17245	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  15277	  0
12 	  11	  4	  10	  14	  0
11 	  12	  4	  10	  20631	  0
11 	  12	  1	  7	  593	  1
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  16307	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  14450	  0
14 	  15	  1	  7	  117	  1
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  20559	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  16971	  0
2 	  3	  1	  7	  186	  1
15 	  16	  1	  7	  899	  1
2 	  1	  4	  10	  19	  0
1 	  2	  4	  10	  15194	  0
9 	  10	  1	  7	  72	  1
10 	  11	  1	  7	  195	  1
6 	  7	  1	  7	  162	  1
7 	  8	  1	  7	  974	  1
13 	  14	  1	  7	  56	  1
3 	  4	  1	  7	  637	  1
1 	  2	  1	  7	  40	  1
5 	  6	  1	  7	  37	  1

 TotalTx Number= 221000

 TotalReset Number= 39552
