Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  24635	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  20605	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  18046	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  22372	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  18229	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  15806	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  19334	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  16128	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  14006	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  20247	  0
7 	  6	  4	  10	  17	  0
6 	  7	  4	  10	  16159	  0
6 	  7	  1	  7	  260	  1
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  14034	  0
3 	  4	  1	  7	  399	  1
7 	  8	  1	  7	  968	  1
11 	  12	  1	  7	  1411	  1
10 	  11	  1	  7	  189	  1
9 	  10	  1	  7	  83	  1
2 	  3	  1	  7	  74	  1
5 	  6	  1	  7	  62	  1
15 	  16	  1	  7	  561	  1
14 	  15	  1	  7	  166	  1
13 	  14	  1	  7	  69	  1
1 	  2	  1	  7	  37	  1

 TotalTx Number= 224000

 TotalReset Number= 39056
