Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  22504	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  18189	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  16060	  0
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  23479	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  18757	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  16414	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  21119	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  16142	  0
6 	  7	  1	  7	  112	  1
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  14534	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  23395	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  19390	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  17078	  0
7 	  8	  1	  7	  505	  1
5 	  6	  1	  7	  97	  1
11 	  12	  1	  7	  547	  1
14 	  15	  1	  7	  216	  1
2 	  3	  1	  7	  173	  1
3 	  4	  1	  7	  1300	  1
1 	  2	  1	  7	  98	  1
15 	  16	  1	  7	  466	  1
9 	  10	  1	  7	  63	  1
10 	  11	  1	  7	  165	  1
13 	  14	  1	  7	  81	  1

 TotalTx Number= 231000

 TotalReset Number= 39270
