Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  3616	  0
8 	  9	  4	  10	  5386	  0
3 	  2	  4	  10	  3831	  0
2 	  3	  4	  10	  5374	  0
8 	  7	  4	  10	  4393	  0
7 	  8	  4	  10	  4343	  0
2 	  1	  4	  10	  4589	  0
1 	  2	  4	  10	  4539	  0
2 	  3	  4	  10	  1	  1
2 	  3	  1	  10	  30	  1
9 	  8	  4	  4	  5	  1
6 	  5	  4	  10	  3109	  0
5 	  6	  4	  10	  4488	  0
5 	  4	  4	  10	  3628	  0
4 	  5	  4	  10	  3600	  0
8 	  9	  1	  10	  17	  1
3 	  2	  4	  4	  16	  1
1 	  2	  1	  4	  25	  1
7 	  8	  1	  4	  9	  1

 TotalTx Number= 51000

 TotalReset Number= 3545
