Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  3975	  0
2 	  3	  4	  10	  5669	  0
6 	  5	  4	  10	  3452	  0
5 	  6	  4	  10	  4798	  0
9 	  8	  4	  10	  4129	  0
8 	  9	  4	  10	  6393	  0
2 	  1	  4	  10	  5388	  0
1 	  2	  4	  10	  5321	  0
5 	  4	  4	  10	  3986	  0
4 	  5	  4	  10	  3990	  0
8 	  7	  4	  10	  5150	  0
7 	  8	  4	  10	  5149	  0
8 	  9	  1	  10	  353	  1
3 	  2	  4	  4	  13	  1
1 	  2	  1	  4	  82	  1
2 	  3	  1	  10	  119	  1
7 	  8	  1	  4	  31	  1
9 	  8	  4	  4	  1	  1

 TotalTx Number= 58000

 TotalReset Number= 3894
