Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  3127	  0
8 	  9	  4	  10	  4456	  0
6 	  5	  4	  10	  3180	  0
5 	  6	  4	  10	  4570	  0
3 	  2	  4	  10	  3405	  0
2 	  3	  4	  10	  5191	  0
8 	  7	  4	  10	  4232	  0
7 	  8	  4	  10	  4283	  0
2 	  1	  4	  10	  4221	  0
1 	  2	  4	  10	  4458	  0
5 	  4	  4	  10	  3749	  0
4 	  5	  4	  10	  3670	  0
2 	  3	  1	  10	  186	  1
7 	  8	  1	  4	  33	  1
9 	  8	  4	  4	  5	  1
8 	  9	  1	  10	  164	  1
1 	  2	  1	  4	  59	  1
3 	  2	  4	  4	  10	  1

 TotalTx Number= 49000

 TotalReset Number= 3173
