Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  9195	  0
6 	  5	  4	  10	  7495	  0
5 	  6	  4	  10	  10306	  0
8 	  9	  4	  10	  16522	  0
8 	  7	  4	  10	  15094	  0
7 	  8	  4	  10	  13437	  0
3 	  2	  4	  10	  8099	  0
2 	  3	  4	  10	  15484	  0
2 	  1	  4	  10	  12756	  0
1 	  2	  4	  10	  11529	  0
5 	  4	  4	  10	  9234	  0
4 	  5	  4	  10	  8301	  0
9 	  8	  4	  6	  86	  1
9 	  8	  4	  7	  85	  1
8 	  9	  0	  7	  633	  1
8 	  9	  2	  10	  452	  1
2 	  3	  0	  7	  493	  1
3 	  2	  4	  6	  137	  1
7 	  8	  0	  7	  195	  1
7 	  8	  3	  6	  390	  1
2 	  3	  2	  10	  450	  1
3 	  2	  4	  7	  135	  1
1 	  2	  0	  7	  198	  1
1 	  2	  3	  6	  293	  1

 TotalReset Number= 17286
