Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.436s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.00	-1.00	-1.00	1.56	-1.00	-1.00	1.97
12.00	-1.00	-1.00	1.62	-1.00	-1.00	2.61	-1.00	-1.00	1.73
13.00	-1.00	-1.00	2.20	-1.00	-1.00	2.24	-1.00	-1.00	1.22
14.00	-1.00	-1.00	2.66	-1.00	-1.00	1.59	-1.00	-1.00	1.97
15.00	-1.00	-1.00	1.62	-1.00	-1.00	1.39	-1.00	-1.00	1.10
16.00	-1.00	-1.00	1.74	-1.00	-1.00	1.33	-1.00	-1.00	0.93
17.00	-1.00	-1.00	0.81	-1.00	-1.00	0.87	-1.00	-1.00	1.22
18.00	-1.00	-1.00	0.98	-1.00	-1.00	1.97	-1.00	-1.00	0.93
19.00	-1.00	-1.00	2.14	-1.00	-1.00	0.70	-1.00	-1.00	0.93
20.00	-1.00	-1.00	2.95	-1.00	-1.00	1.44	-1.00	-1.00	0.98
21.00	-1.00	-1.00	2.61	-1.00	-1.00	2.20	-1.00	-1.00	0.46
22.00	-1.00	-1.00	0.98	-1.00	-1.00	1.10	-1.00	-1.00	0.29
23.00	-1.00	-1.00	1.04	-1.00	-1.00	1.74	-1.00	-1.00	1.16
24.00	-1.00	-1.00	1.56	-1.00	-1.00	2.72	-1.00	-1.00	1.91
25.00	-1.00	-1.00	0.87	-1.00	-1.00	2.26	-1.00	-1.00	2.09
26.00	-1.00	-1.00	1.10	-1.00	-1.00	1.45	-1.00	-1.00	1.91
27.00	-1.00	-1.00	1.16	-1.00	-1.00	1.91	-1.00	-1.00	0.75
28.00	-1.00	-1.00	2.09	-1.00	-1.00	1.04	-1.00	-1.00	1.10
29.00	-1.00	-1.00	0.58	-1.00	-1.00	0.35	-1.00	-1.00	1.39
30.00	-1.00	-1.00	0.46	-1.00	-1.00	2.43	-1.00	-1.00	1.16
31.00	-1.00	-1.00	1.68	-1.00	-1.00	0.17	-1.00	-1.00	2.95
32.00	-1.00	-1.00	0.75	-1.00	-1.00	0.98	-1.00	-1.00	0.98
33.00	-1.00	-1.00	1.80	-1.00	-1.00	0.98	-1.00	-1.00	2.49
34.00	-1.00	-1.00	2.20	-1.00	-1.00	1.97	-1.00	-1.00	0.64
35.00	-1.00	-1.00	2.55	-1.00	-1.00	1.51	-1.00	-1.00	1.33
36.00	-1.00	-1.00	1.85	-1.00	-1.00	1.45	-1.00	-1.00	2.03
37.00	-1.00	-1.00	1.33	-1.00	-1.00	1.91	-1.00	-1.00	1.62
38.00	-1.00	-1.00	0.46	-1.00	-1.00	1.39	-1.00	-1.00	1.91
39.00	-1.00	-1.00	1.33	-1.00	-1.00	0.70	-1.00	-1.00	1.75
10.1.1.6	1.66	2540.36
10.1.1.9	1.58	2902.63
10.1.1.3	1.65	2877.42
