Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.343s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.81	-1.00	-1.00	0.93	-1.00	-1.00	2.32
12.00	-1.00	-1.00	1.25	-1.00	-1.00	1.33	-1.00	-1.00	4.52
13.00	-1.00	-1.00	2.69	-1.00	-1.00	3.71	-1.00	-1.00	1.10
14.00	-1.00	-1.00	2.26	-1.00	-1.00	1.74	-1.00	-1.00	3.65
15.00	-1.00	-1.00	1.36	-1.00	-1.00	2.78	-1.00	-1.00	2.02
16.00	-1.00	-1.00	0.00	-1.00	-1.00	2.72	-1.00	-1.00	1.68
17.00	-1.00	-1.00	0.00	-1.00	-1.00	3.48	-1.00	-1.00	2.66
18.00	-1.00	-1.00	0.00	-1.00	-1.00	3.24	-1.00	-1.00	3.42
19.00	-1.00	-1.00	0.00	-1.00	-1.00	1.51	-1.00	-1.00	3.76
20.00	-1.00	-1.00	0.00	-1.00	-1.00	2.37	-1.00	-1.00	1.62
21.00	-1.00	-1.00	0.00	-1.00	-1.00	3.30	-1.00	-1.00	2.20
22.00	-1.00	-1.00	0.00	-1.00	-1.00	2.14	-1.00	-1.00	3.36
23.00	-1.00	-1.00	0.00	-1.00	-1.00	1.45	-1.00	-1.00	1.39
24.00	-1.00	-1.00	0.00	-1.00	-1.00	4.11	-1.00	-1.00	0.93
25.00	-1.00	-1.00	0.00	-1.00	-1.00	2.20	-1.00	-1.00	3.24
26.00	-1.00	-1.00	0.00	-1.00	-1.00	1.91	-1.00	-1.00	4.11
27.00	-1.00	-1.00	0.00	-1.00	-1.00	1.27	-1.00	-1.00	4.63
28.00	-1.00	-1.00	0.00	-1.00	-1.00	3.76	-1.00	-1.00	2.32
29.00	-1.00	-1.00	0.00	-1.00	-1.00	0.75	-1.00	-1.00	1.10
30.00	-1.00	-1.00	0.00	-1.00	-1.00	1.62	-1.00	-1.00	3.07
31.00	-1.00	-1.00	0.00	-1.00	-1.00	3.19	-1.00	-1.00	2.78
32.00	-1.00	-1.00	0.00	-1.00	-1.00	3.19	-1.00	-1.00	3.48
33.00	-1.00	-1.00	0.00	-1.00	-1.00	2.03	-1.00	-1.00	1.22
34.00	-1.00	-1.00	0.00	-1.00	-1.00	4.05	-1.00	-1.00	1.27
35.00	-1.00	-1.00	0.00	-1.00	-1.00	3.31	-1.00	-1.00	0.93
36.00	-1.00	-1.00	0.00	-1.00	-1.00	2.02	-1.00	-1.00	1.85
37.00	-1.00	-1.00	0.00	-1.00	-1.00	3.36	-1.00	-1.00	3.76
38.00	-1.00	-1.00	0.00	-1.00	-1.00	3.07	-1.00	-1.00	2.37
39.00	-1.00	-1.00	0.00	-1.00	-1.00	2.32	-1.00	-1.00	1.85
10.1.1.6	2.75	7191.30
10.1.1.3	0.47	40978.58
10.1.1.9	2.77	6623.92
