Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  1310	  0
7 	  8	  4	  10	  2651	  0
7 	  6	  4	  10	  1497	  0
6 	  7	  4	  10	  1911	  0
4 	  3	  4	  10	  1593	  0
3 	  4	  4	  10	  3327	  0
12 	  11	  4	  10	  990	  0
11 	  12	  4	  10	  2197	  0
16 	  15	  4	  10	  1617	  0
15 	  16	  4	  10	  3019	  0
11 	  10	  4	  10	  1277	  0
10 	  11	  4	  10	  1602	  0
3 	  2	  4	  10	  1818	  0
2 	  3	  4	  10	  2506	  0
15 	  14	  4	  10	  1815	  0
14 	  15	  4	  10	  2273	  0
10 	  9	  4	  10	  1820	  0
9 	  10	  4	  10	  1592	  0
2 	  1	  4	  10	  2082	  0
1 	  2	  4	  10	  2161	  0
14 	  13	  4	  10	  2514	  0
13 	  14	  4	  10	  2281	  0
13 	  14	  0	  2	  95	  1
6 	  5	  4	  10	  2072	  0
5 	  6	  4	  10	  1871	  0
7 	  6	  4	  6	  5	  1
7 	  8	  1	  10	  6	  1
5 	  6	  0	  2	  111	  1
1 	  2	  0	  2	  224	  1
9 	  10	  0	  2	  160	  1
3 	  4	  1	  10	  22	  1
15 	  16	  1	  10	  37	  1
9 	  10	  1	  4	  17	  1
2 	  3	  2	  10	  4	  1
7 	  8	  0	  7	  10	  1
15 	  16	  0	  7	  49	  1
15 	  16	  2	  10	  13	  1
9 	  10	  5	  10	  1	  1
11 	  10	  4	  7	  6	  1
16 	  15	  4	  6	  6	  1
2 	  3	  0	  7	  8	  1
12 	  11	  4	  7	  1	  1
11 	  10	  4	  4	  17	  1
14 	  15	  3	  6	  9	  1
6 	  7	  0	  7	  26	  1
11 	  12	  1	  10	  42	  1
13 	  14	  1	  4	  4	  1
4 	  3	  4	  6	  1	  1
15 	  14	  4	  4	  8	  1
11 	  12	  2	  10	  32	  1
15 	  14	  4	  6	  8	  1
15 	  14	  4	  7	  11	  1
7 	  8	  2	  10	  33	  1
5 	  6	  0	  7	  11	  1
5 	  6	  3	  6	  13	  1
14 	  15	  0	  7	  17	  1
14 	  15	  2	  10	  12	  1
15 	  14	  4	  10	  1	  1
15 	  14	  4	  2	  13	  1
7 	  6	  4	  4	  10	  1
16 	  15	  4	  10	  5	  1
6 	  7	  2	  10	  2	  1
13 	  14	  0	  7	  13	  1
13 	  14	  3	  6	  14	  1
11 	  12	  0	  7	  11	  1
3 	  4	  0	  7	  19	  1
11 	  10	  4	  6	  5	  1
9 	  10	  0	  7	  5	  1
2 	  3	  3	  6	  14	  1
1 	  2	  3	  6	  9	  1
1 	  2	  0	  7	  8	  1
12 	  11	  4	  10	  4	  1
8 	  7	  4	  10	  5	  1
3 	  2	  4	  2	  9	  1
10 	  11	  0	  7	  4	  1
9 	  10	  3	  6	  4	  1
12 	  11	  4	  6	  4	  1
16 	  15	  4	  7	  4	  1
1 	  2	  1	  4	  13	  1
7 	  6	  4	  2	  4	  1
3 	  4	  2	  10	  4	  1

 TotalReset Number= 16328
