Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.348s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.29	-1.00	-1.00	3.76	-1.00	-1.00	0.35
12.00	-1.00	-1.00	2.72	-1.00	-1.00	4.17	-1.00	-1.00	1.10
13.00	-1.00	-1.00	2.20	-1.00	-1.00	1.80	-1.00	-1.00	4.40
14.00	-1.00	-1.00	2.03	-1.00	-1.00	1.62	-1.00	-1.00	1.68
15.00	-1.00	-1.00	2.75	-1.00	-1.00	3.19	-1.00	-1.00	1.07
16.00	-1.00	-1.00	4.43	-1.00	-1.00	2.29	-1.00	-1.00	1.42
17.00	-1.00	-1.00	2.20	-1.00	-1.00	2.40	-1.00	-1.00	4.87
18.00	-1.00	-1.00	4.34	-1.00	-1.00	1.13	-1.00	-1.00	2.49
19.00	-1.00	-1.00	4.81	-1.00	-1.00	2.11	-1.00	-1.00	2.09
20.00	-1.00	-1.00	0.53	-1.00	-1.00	1.56	-1.00	-1.00	5.33
21.00	-1.00	-1.00	5.32	-1.00	-1.00	1.68	-1.00	-1.00	2.20
22.00	-1.00	-1.00	2.50	-1.00	-1.00	1.56	-1.00	-1.00	2.85
23.00	-1.00	-1.00	2.57	-1.00	-1.00	3.66	-1.00	-1.00	1.97
24.00	-1.00	-1.00	5.93	-1.00	-1.00	3.58	-1.00	-1.00	0.00
25.00	-1.00	-1.00	1.62	-1.00	-1.00	1.51	-1.00	-1.00	0.00
26.00	-1.00	-1.00	5.62	-1.00	-1.00	3.82	-1.00	-1.00	1.03
27.00	-1.00	-1.00	4.52	-1.00	-1.00	2.03	-1.00	-1.00	4.86
28.00	-1.00	-1.00	3.53	-1.00	-1.00	1.85	-1.00	-1.00	4.27
29.00	-1.00	-1.00	1.74	-1.00	-1.00	4.23	-1.00	-1.00	0.02
30.00	-1.00	-1.00	3.07	-1.00	-1.00	1.91	-1.00	-1.00	2.14
31.00	-1.00	-1.00	3.07	-1.00	-1.00	1.45	-1.00	-1.00	1.33
32.00	-1.00	-1.00	3.47	-1.00	-1.00	2.90	-1.00	-1.00	3.76
33.00	-1.00	-1.00	2.20	-1.00	-1.00	1.27	-1.00	-1.00	0.29
34.00	-1.00	-1.00	0.17	-1.00	-1.00	2.61	-1.00	-1.00	2.61
35.00	-1.00	-1.00	2.68	-1.00	-1.00	2.14	-1.00	-1.00	3.41
36.00	-1.00	-1.00	4.27	-1.00	-1.00	4.23	-1.00	-1.00	4.72
37.00	-1.00	-1.00	3.59	-1.00	-1.00	2.37	-1.00	-1.00	5.08
38.00	-1.00	-1.00	2.91	-1.00	-1.00	1.73	-1.00	-1.00	1.89
39.00	-1.00	-1.00	2.07	-1.00	-1.00	2.85	-1.00	-1.00	4.15
10.1.1.3	3.38	19123.36
10.1.1.6	2.80	17856.49
10.1.1.9	2.73	20543.86
