Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  970	  0
7 	  8	  4	  10	  1799	  0
7 	  6	  4	  10	  1077	  0
6 	  7	  4	  10	  1304	  0
12 	  11	  4	  10	  1291	  0
11 	  12	  4	  10	  2148	  0
4 	  3	  4	  10	  1388	  0
3 	  4	  4	  10	  2556	  0
3 	  2	  4	  10	  1542	  0
2 	  3	  4	  10	  2019	  0
6 	  5	  4	  10	  1511	  0
5 	  6	  4	  10	  1289	  0
2 	  1	  4	  10	  1918	  0
1 	  2	  4	  10	  1544	  0
11 	  10	  4	  10	  1487	  0
10 	  11	  4	  10	  1677	  0
10 	  9	  4	  10	  2071	  0
9 	  10	  4	  10	  1778	  0
16 	  15	  4	  10	  1056	  0
15 	  16	  4	  10	  2140	  0
15 	  14	  4	  10	  1148	  0
14 	  15	  4	  10	  1638	  0
14 	  13	  4	  10	  1521	  0
13 	  14	  4	  10	  1450	  0
9 	  10	  3	  6	  5	  1
11 	  12	  1	  10	  16	  1
9 	  10	  0	  2	  138	  1
7 	  8	  2	  10	  21	  1
14 	  15	  0	  7	  4	  1
6 	  7	  0	  7	  11	  1
16 	  15	  4	  7	  14	  1
14 	  15	  3	  6	  5	  1
13 	  14	  0	  2	  110	  1
1 	  2	  0	  2	  114	  1
7 	  8	  1	  10	  26	  1
11 	  10	  4	  4	  4	  1
11 	  10	  4	  6	  4	  1
11 	  10	  4	  7	  4	  1
7 	  6	  4	  4	  8	  1
11 	  12	  0	  7	  10	  1
11 	  12	  2	  10	  5	  1
10 	  11	  0	  7	  6	  1
2 	  3	  3	  6	  4	  1
3 	  4	  0	  7	  4	  1
3 	  2	  4	  2	  4	  1
5 	  6	  0	  2	  29	  1
9 	  10	  1	  4	  8	  1
12 	  11	  4	  10	  9	  1
2 	  3	  2	  10	  8	  1
9 	  10	  0	  7	  2	  1
4 	  3	  4	  7	  1	  1
5 	  6	  1	  4	  13	  1
4 	  3	  4	  6	  9	  1
1 	  2	  1	  4	  4	  1
15 	  16	  0	  7	  5	  1
6 	  7	  3	  6	  9	  1
15 	  16	  1	  10	  20	  1
3 	  4	  2	  10	  15	  1
2 	  3	  0	  7	  4	  1
10 	  11	  3	  6	  7	  1
1 	  2	  3	  6	  1	  1
10 	  11	  2	  10	  5	  1
3 	  2	  4	  4	  6	  1
16 	  15	  4	  6	  5	  1

 TotalReset Number= 14229
