Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.325s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.06	-1.00	-1.00	5.56	-1.00	-1.00	0.00
12.00	-1.00	-1.00	0.87	-1.00	-1.00	1.74	-1.00	-1.00	5.21
13.00	-1.00	-1.00	0.64	-1.00	-1.00	3.54	-1.00	-1.00	2.55
14.00	-1.00	-1.00	2.99	-1.00	-1.00	4.63	-1.00	-1.00	5.06
15.00	-1.00	-1.00	1.13	-1.00	-1.00	2.66	-1.00	-1.00	1.14
16.00	-1.00	-1.00	3.13	-1.00	-1.00	3.76	-1.00	-1.00	4.28
17.00	-1.00	-1.00	1.45	-1.00	-1.00	4.46	-1.00	-1.00	2.15
18.00	-1.00	-1.00	4.75	-1.00	-1.00	1.27	-1.00	-1.00	4.57
19.00	-1.00	-1.00	1.45	-1.00	-1.00	0.87	-1.00	-1.00	2.72
20.00	-1.00	-1.00	3.07	-1.00	-1.00	3.94	-1.00	-1.00	0.75
21.00	-1.00	-1.00	2.18	-1.00	-1.00	5.39	-1.00	-1.00	3.07
22.00	-1.00	-1.00	4.46	-1.00	-1.00	2.61	-1.00	-1.00	4.33
23.00	-1.00	-1.00	3.78	-1.00	-1.00	5.44	-1.00	-1.00	0.00
24.00	-1.00	-1.00	4.11	-1.00	-1.00	3.88	-1.00	-1.00	0.00
25.00	-1.00	-1.00	3.19	-1.00	-1.00	3.59	-1.00	-1.00	0.00
26.00	-1.00	-1.00	4.29	-1.00	-1.00	3.24	-1.00	-1.00	0.00
27.00	-1.00	-1.00	4.00	-1.00	-1.00	3.13	-1.00	-1.00	0.00
28.00	-1.00	-1.00	1.97	-1.00	-1.00	3.76	-1.00	-1.00	0.00
29.00	-1.00	-1.00	3.24	-1.00	-1.00	3.19	-1.00	-1.00	0.00
30.00	-1.00	-1.00	2.37	-1.00	-1.00	0.29	-1.00	-1.00	0.00
31.00	-1.00	-1.00	3.59	-1.00	-1.00	4.63	-1.00	-1.00	0.00
32.00	-1.00	-1.00	2.32	-1.00	-1.00	4.87	-1.00	-1.00	0.00
33.00	-1.00	-1.00	4.46	-1.00	-1.00	5.50	-1.00	-1.00	0.00
34.00	-1.00	-1.00	4.23	-1.00	-1.00	4.40	-1.00	-1.00	0.00
35.00	-1.00	-1.00	4.11	-1.00	-1.00	2.61	-1.00	-1.00	0.00
36.00	-1.00	-1.00	4.17	-1.00	-1.00	4.34	-1.00	-1.00	0.00
37.00	-1.00	-1.00	4.05	-1.00	-1.00	4.00	-1.00	-1.00	0.00
38.00	-1.00	-1.00	3.71	-1.00	-1.00	1.97	-1.00	-1.00	0.00
39.00	-1.00	-1.00	4.23	-1.00	-1.00	4.11	-1.00	-1.00	0.00
10.1.1.9	1.45	34783.05
10.1.1.3	3.35	6506.49
10.1.1.6	3.91	9459.17
