Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  10889	  0
8 	  9	  4	  10	  15398	  0
6 	  5	  4	  10	  11401	  0
5 	  6	  4	  10	  15296	  0
3 	  2	  4	  10	  2169	  0
2 	  3	  4	  10	  4854	  0
8 	  7	  4	  10	  14219	  0
7 	  8	  4	  10	  12587	  0
5 	  4	  4	  10	  13511	  0
4 	  5	  4	  10	  12549	  0
2 	  1	  4	  10	  3341	  0
1 	  2	  4	  10	  3480	  0
2 	  3	  2	  10	  164	  1
2 	  3	  0	  7	  212	  1
1 	  2	  0	  7	  84	  1
7 	  8	  3	  6	  137	  1
7 	  8	  0	  7	  55	  1
9 	  8	  4	  6	  106	  1
1 	  2	  3	  6	  116	  1
8 	  9	  0	  7	  214	  1
9 	  8	  4	  7	  40	  1
3 	  2	  4	  6	  41	  1
3 	  2	  4	  7	  17	  1
8 	  9	  2	  10	  119	  1

 TotalReset Number= 13332
