Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  1605	  0
15 	  16	  4	  10	  2737	  0
4 	  3	  4	  10	  1452	  0
3 	  4	  4	  10	  2922	  0
15 	  14	  4	  10	  1784	  0
14 	  15	  4	  10	  2316	  0
12 	  11	  4	  10	  1848	  0
11 	  12	  4	  10	  3403	  0
14 	  13	  4	  10	  2299	  0
13 	  14	  4	  10	  2601	  0
11 	  10	  4	  10	  1997	  0
10 	  11	  4	  10	  2518	  0
10 	  9	  4	  10	  2699	  0
9 	  10	  4	  10	  2322	  0
13 	  14	  0	  2	  94	  1
8 	  7	  4	  10	  1632	  0
7 	  8	  4	  10	  3307	  0
3 	  2	  4	  10	  1718	  0
2 	  3	  4	  10	  2140	  0
7 	  6	  4	  10	  1756	  0
6 	  7	  4	  10	  2449	  0
6 	  5	  4	  10	  2494	  0
5 	  6	  4	  10	  2250	  0
2 	  1	  4	  10	  2180	  0
1 	  2	  4	  10	  2125	  0
3 	  4	  1	  10	  36	  1
7 	  8	  1	  10	  63	  1
3 	  4	  0	  7	  38	  1
9 	  10	  3	  6	  5	  1
11 	  12	  2	  10	  24	  1
9 	  10	  0	  2	  206	  1
2 	  3	  3	  6	  18	  1
2 	  3	  2	  10	  10	  1
1 	  2	  0	  7	  5	  1
5 	  6	  0	  2	  166	  1
15 	  16	  1	  10	  9	  1
9 	  10	  1	  4	  23	  1
3 	  4	  2	  10	  23	  1
1 	  2	  5	  10	  9	  1
1 	  2	  0	  2	  103	  1
6 	  7	  0	  7	  25	  1
13 	  14	  1	  4	  38	  1
5 	  6	  1	  4	  12	  1
1 	  2	  1	  4	  5	  1
7 	  8	  0	  7	  31	  1
15 	  16	  2	  10	  13	  1
15 	  16	  0	  7	  43	  1
7 	  8	  2	  10	  138	  1
6 	  7	  2	  10	  10	  1
13 	  14	  3	  6	  25	  1
14 	  15	  0	  7	  26	  1
16 	  15	  4	  10	  18	  1
5 	  6	  0	  7	  27	  1
16 	  15	  4	  6	  1	  1
14 	  15	  3	  6	  19	  1
5 	  6	  3	  6	  17	  1
13 	  14	  0	  7	  12	  1
14 	  15	  2	  10	  3	  1
15 	  14	  4	  4	  11	  1
15 	  14	  4	  7	  4	  1
3 	  2	  4	  4	  4	  1
7 	  6	  4	  2	  4	  1
11 	  10	  4	  6	  4	  1
3 	  2	  4	  2	  12	  1
11 	  12	  0	  7	  14	  1
1 	  2	  3	  6	  18	  1
10 	  11	  3	  6	  4	  1
10 	  11	  2	  10	  4	  1
3 	  2	  4	  7	  8	  1
9 	  10	  0	  7	  12	  1
4 	  3	  4	  6	  9	  1
11 	  10	  4	  4	  4	  1
7 	  6	  4	  4	  1	  1
15 	  14	  4	  2	  18	  1
11 	  12	  1	  10	  5	  1
2 	  3	  0	  7	  9	  1
11 	  10	  4	  2	  5	  1

 TotalReset Number= 19699
