Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.392s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.00	-1.00	-1.00	0.58	-1.00	-1.00	1.51
12.00	-1.00	-1.00	1.85	-1.00	-1.00	1.16	-1.00	-1.00	0.98
13.00	-1.00	-1.00	1.27	-1.00	-1.00	1.27	-1.00	-1.00	1.85
14.00	-1.00	-1.00	1.39	-1.00	-1.00	0.64	-1.00	-1.00	2.37
15.00	-1.00	-1.00	1.39	-1.00	-1.00	1.56	-1.00	-1.00	0.29
16.00	-1.00	-1.00	0.41	-1.00	-1.00	2.49	-1.00	-1.00	1.10
17.00	-1.00	-1.00	2.55	-1.00	-1.00	0.70	-1.00	-1.00	0.64
18.00	-1.00	-1.00	2.67	-1.00	-1.00	1.97	-1.00	-1.00	2.20
19.00	-1.00	-1.00	1.68	-1.00	-1.00	1.22	-1.00	-1.00	1.51
20.00	-1.00	-1.00	1.51	-1.00	-1.00	0.64	-1.00	-1.00	0.70
21.00	-1.00	-1.00	0.98	-1.00	-1.00	1.80	-1.00	-1.00	1.85
22.00	-1.00	-1.00	1.16	-1.00	-1.00	1.97	-1.00	-1.00	0.41
23.00	-1.00	-1.00	0.46	-1.00	-1.00	2.37	-1.00	-1.00	1.68
24.00	-1.00	-1.00	0.93	-1.00	-1.00	1.80	-1.00	-1.00	1.91
25.00	-1.00	-1.00	0.17	-1.00	-1.00	2.49	-1.00	-1.00	1.22
26.00	-1.00	-1.00	2.03	-1.00	-1.00	1.04	-1.00	-1.00	1.22
27.00	-1.00	-1.00	1.80	-1.00	-1.00	2.20	-1.00	-1.00	1.97
28.00	-1.00	-1.00	1.85	-1.00	-1.00	1.85	-1.00	-1.00	1.56
29.00	-1.00	-1.00	0.70	-1.00	-1.00	2.20	-1.00	-1.00	0.29
30.00	-1.00	-1.00	0.70	-1.00	-1.00	1.56	-1.00	-1.00	2.20
31.00	-1.00	-1.00	1.74	-1.00	-1.00	1.56	-1.00	-1.00	1.97
32.00	-1.00	-1.00	1.68	-1.00	-1.00	0.81	-1.00	-1.00	0.64
33.00	-1.00	-1.00	1.27	-1.00	-1.00	1.68	-1.00	-1.00	0.46
34.00	-1.00	-1.00	1.62	-1.00	-1.00	0.41	-1.00	-1.00	2.55
35.00	-1.00	-1.00	1.97	-1.00	-1.00	2.32	-1.00	-1.00	2.20
36.00	-1.00	-1.00	2.43	-1.00	-1.00	1.85	-1.00	-1.00	1.39
37.00	-1.00	-1.00	0.48	-1.00	-1.00	1.51	-1.00	-1.00	0.46
38.00	-1.00	-1.00	0.68	-1.00	-1.00	2.37	-1.00	-1.00	1.74
39.00	-1.00	-1.00	0.58	-1.00	-1.00	0.58	-1.00	-1.00	1.74
10.1.1.3	1.46	3181.03
10.1.1.6	1.66	2814.90
10.1.1.9	1.54	3143.83
