Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  5658	  0
8 	  9	  4	  10	  8401	  0
6 	  5	  4	  10	  5318	  0
5 	  6	  4	  10	  6928	  0
5 	  4	  4	  10	  6250	  0
4 	  5	  4	  10	  5800	  0
3 	  2	  4	  10	  5818	  0
2 	  3	  4	  10	  9210	  0
8 	  7	  4	  10	  8173	  0
7 	  8	  4	  10	  7660	  0
2 	  1	  4	  10	  7715	  0
1 	  2	  4	  10	  7305	  0
8 	  9	  0	  7	  340	  1
7 	  8	  3	  6	  111	  1
8 	  9	  2	  10	  238	  1
2 	  3	  2	  10	  401	  1
7 	  8	  0	  7	  86	  1
1 	  2	  0	  7	  91	  1
1 	  2	  3	  6	  133	  1
2 	  3	  0	  7	  205	  1
9 	  8	  4	  7	  46	  1
3 	  2	  4	  7	  56	  1
3 	  2	  4	  6	  34	  1
9 	  8	  4	  6	  22	  1

 TotalReset Number= 12152
