Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.339s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.93	-1.00	-1.00	1.68	-1.00	-1.00	0.23
12.00	-1.00	-1.00	2.20	-1.00	-1.00	2.49	-1.00	-1.00	3.65
13.00	-1.00	-1.00	3.48	-1.00	-1.00	3.13	-1.00	-1.00	0.77
14.00	-1.00	-1.00	1.80	-1.00	-1.00	3.19	-1.00	-1.00	1.49
15.00	-1.00	-1.00	3.01	-1.00	-1.00	1.04	-1.00	-1.00	2.78
16.00	-1.00	-1.00	2.90	-1.00	-1.00	1.86	-1.00	-1.00	2.49
17.00	-1.00	-1.00	3.10	-1.00	-1.00	3.88	-1.00	-1.00	1.04
18.00	-1.00	-1.00	3.56	-1.00	-1.00	5.21	-1.00	-1.00	1.91
19.00	-1.00	-1.00	2.37	-1.00	-1.00	1.85	-1.00	-1.00	0.46
20.00	-1.00	-1.00	0.81	-1.00	-1.00	2.32	-1.00	-1.00	3.53
21.00	-1.00	-1.00	1.74	-1.00	-1.00	3.24	-1.00	-1.00	1.97
22.00	-1.00	-1.00	0.41	-1.00	-1.00	3.30	-1.00	-1.00	2.37
23.00	-1.00	-1.00	4.00	-1.00	-1.00	2.66	-1.00	-1.00	0.98
24.00	-1.00	-1.00	2.09	-1.00	-1.00	1.16	-1.00	-1.00	2.78
25.00	-1.00	-1.00	1.89	-1.00	-1.00	2.32	-1.00	-1.00	3.65
26.00	-1.00	-1.00	2.92	-1.00	-1.00	2.20	-1.00	-1.00	2.26
27.00	-1.00	-1.00	2.84	-1.00	-1.00	4.46	-1.00	-1.00	0.68
28.00	-1.00	-1.00	3.64	-1.00	-1.00	1.56	-1.00	-1.00	2.80
29.00	-1.00	-1.00	2.85	-1.00	-1.00	1.22	-1.00	-1.00	3.65
30.00	-1.00	-1.00	4.11	-1.00	-1.00	2.78	-1.00	-1.00	0.41
31.00	-1.00	-1.00	3.15	-1.00	-1.00	0.70	-1.00	-1.00	3.20
32.00	-1.00	-1.00	3.74	-1.00	-1.00	2.20	-1.00	-1.00	3.23
33.00	-1.00	-1.00	2.03	-1.00	-1.00	0.58	-1.00	-1.00	2.61
34.00	-1.00	-1.00	1.22	-1.00	-1.00	3.01	-1.00	-1.00	0.86
35.00	-1.00	-1.00	3.12	-1.00	-1.00	1.91	-1.00	-1.00	3.82
36.00	-1.00	-1.00	1.17	-1.00	-1.00	1.91	-1.00	-1.00	1.22
37.00	-1.00	-1.00	3.13	-1.00	-1.00	4.29	-1.00	-1.00	1.79
38.00	-1.00	-1.00	3.42	-1.00	-1.00	3.82	-1.00	-1.00	2.32
39.00	-1.00	-1.00	0.70	-1.00	-1.00	1.51	-1.00	-1.00	1.22
10.1.1.6	2.71	13212.47
10.1.1.3	2.82	11733.51
10.1.1.9	2.28	14586.38
