Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  1848	  0
3 	  4	  4	  10	  3369	  0
3 	  2	  4	  10	  1926	  0
2 	  3	  4	  10	  2975	  0
8 	  7	  4	  10	  1385	  0
7 	  8	  4	  10	  2402	  0
16 	  15	  4	  10	  1445	  0
15 	  16	  4	  10	  2379	  0
12 	  11	  4	  10	  1075	  0
11 	  12	  4	  10	  2257	  0
2 	  1	  4	  10	  2610	  0
1 	  2	  4	  10	  2650	  0
11 	  10	  4	  10	  1179	  0
10 	  11	  4	  10	  1670	  0
7 	  6	  4	  10	  1473	  0
6 	  7	  4	  10	  1868	  0
15 	  14	  4	  10	  1610	  0
14 	  15	  4	  10	  2116	  0
6 	  5	  4	  10	  1812	  0
5 	  6	  4	  10	  1609	  0
10 	  9	  4	  10	  1628	  0
9 	  10	  4	  10	  1540	  0
14 	  13	  4	  10	  2024	  0
13 	  14	  4	  10	  2092	  0
5 	  6	  0	  2	  109	  1
9 	  10	  0	  2	  155	  1
1 	  2	  0	  2	  195	  1
11 	  12	  1	  10	  9	  1
13 	  14	  0	  2	  182	  1
1 	  2	  1	  4	  22	  1
15 	  16	  0	  7	  16	  1
7 	  8	  1	  10	  39	  1
14 	  15	  3	  6	  12	  1
7 	  8	  2	  10	  10	  1
3 	  2	  4	  4	  9	  1
13 	  14	  3	  6	  5	  1
14 	  15	  0	  7	  4	  1
7 	  8	  0	  7	  10	  1
6 	  7	  3	  6	  4	  1
6 	  7	  2	  10	  4	  1
1 	  2	  0	  7	  25	  1
9 	  10	  0	  7	  10	  1
11 	  10	  4	  6	  8	  1
3 	  4	  2	  10	  20	  1
2 	  3	  2	  10	  13	  1
10 	  11	  0	  7	  7	  1
1 	  2	  3	  6	  11	  1
2 	  3	  3	  6	  9	  1
11 	  12	  0	  7	  17	  1
3 	  4	  0	  7	  28	  1
3 	  2	  4	  6	  10	  1
4 	  3	  4	  7	  5	  1
15 	  14	  4	  2	  4	  1
13 	  14	  1	  4	  5	  1
10 	  11	  3	  6	  12	  1
11 	  12	  2	  10	  13	  1
9 	  10	  3	  6	  5	  1
2 	  3	  0	  7	  12	  1
10 	  11	  2	  10	  5	  1
11 	  10	  4	  7	  1	  1
4 	  3	  4	  10	  4	  1
3 	  4	  1	  10	  9	  1
7 	  6	  4	  2	  4	  1
5 	  6	  1	  4	  17	  1
3 	  2	  4	  2	  8	  1
1 	  2	  5	  10	  1	  1
11 	  10	  4	  4	  4	  1
3 	  2	  4	  7	  5	  1

 TotalReset Number= 16522
