Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  5563	  0
5 	  6	  4	  10	  7163	  0
3 	  2	  4	  10	  5131	  0
2 	  3	  4	  10	  7565	  0
9 	  8	  4	  10	  6088	  0
5 	  4	  4	  10	  6431	  0
8 	  9	  4	  10	  8595	  0
4 	  5	  4	  10	  5907	  0
8 	  7	  4	  10	  7712	  0
7 	  8	  4	  10	  7253	  0
2 	  1	  4	  10	  6714	  0
1 	  2	  4	  10	  6149	  0
2 	  3	  2	  10	  71	  1
9 	  8	  4	  6	  29	  1
9 	  8	  4	  7	  12	  1
7 	  8	  3	  6	  72	  1
3 	  2	  4	  7	  42	  1
1 	  2	  0	  7	  30	  1
7 	  8	  0	  7	  54	  1
8 	  9	  0	  7	  226	  1
8 	  9	  2	  10	  59	  1
1 	  2	  3	  6	  44	  1
2 	  3	  0	  7	  71	  1
3 	  2	  4	  6	  18	  1

 TotalReset Number= 12037
