Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  1330	  0
7 	  8	  4	  10	  2628	  0
12 	  11	  4	  10	  1552	  0
11 	  12	  4	  10	  2948	  0
4 	  3	  4	  10	  1540	  0
3 	  4	  4	  10	  2471	  0
16 	  15	  4	  10	  1712	  0
15 	  16	  4	  10	  3306	  0
15 	  14	  4	  10	  1995	  0
14 	  15	  4	  10	  2713	  0
11 	  10	  4	  10	  1740	  0
10 	  11	  4	  10	  2045	  0
14 	  13	  4	  10	  2828	  0
13 	  14	  4	  10	  2890	  0
3 	  2	  4	  10	  1774	  0
2 	  3	  4	  10	  1990	  0
10 	  9	  4	  10	  2479	  0
9 	  10	  4	  10	  2032	  0
9 	  10	  0	  2	  197	  1
11 	  10	  4	  2	  4	  1
7 	  6	  4	  10	  1441	  0
6 	  7	  4	  10	  1891	  0
6 	  5	  4	  10	  1924	  0
5 	  6	  4	  10	  1763	  0
2 	  1	  4	  10	  2000	  0
1 	  2	  4	  10	  1808	  0
5 	  6	  3	  6	  9	  1
6 	  7	  2	  10	  11	  1
7 	  6	  4	  7	  5	  1
11 	  12	  1	  10	  55	  1
7 	  8	  2	  10	  28	  1
13 	  14	  0	  2	  209	  1
14 	  15	  2	  10	  7	  1
16 	  15	  4	  7	  4	  1
7 	  8	  0	  7	  9	  1
15 	  16	  0	  7	  24	  1
15 	  14	  4	  2	  13	  1
7 	  8	  1	  10	  3	  1
15 	  16	  1	  10	  63	  1
3 	  2	  4	  4	  1	  1
3 	  2	  4	  2	  8	  1
5 	  6	  0	  2	  188	  1
1 	  2	  0	  2	  91	  1
13 	  14	  3	  6	  18	  1
15 	  14	  4	  6	  2	  1
5 	  6	  5	  10	  4	  1
3 	  4	  1	  10	  15	  1
5 	  6	  1	  4	  14	  1
11 	  12	  2	  10	  35	  1
10 	  11	  0	  7	  4	  1
2 	  3	  0	  7	  4	  1
10 	  11	  2	  10	  4	  1
4 	  3	  4	  10	  10	  1
3 	  2	  4	  7	  4	  1
13 	  14	  0	  7	  4	  1
5 	  6	  0	  7	  9	  1
6 	  7	  0	  7	  1	  1
9 	  10	  1	  4	  24	  1
11 	  10	  4	  4	  10	  1
4 	  3	  4	  7	  4	  1
3 	  4	  2	  10	  1	  1
9 	  10	  3	  6	  6	  1
11 	  10	  4	  6	  10	  1
1 	  2	  3	  6	  4	  1
13 	  14	  1	  4	  40	  1
15 	  14	  4	  4	  8	  1
6 	  7	  3	  6	  4	  1
14 	  15	  3	  6	  9	  1
15 	  16	  2	  10	  4	  1
11 	  12	  0	  7	  1	  1
2 	  3	  2	  10	  5	  1
1 	  2	  0	  7	  4	  1
14 	  15	  0	  7	  4	  1
3 	  4	  0	  7	  4	  1

 TotalReset Number= 18159
