Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  740	  0
11 	  12	  4	  10	  1435	  0
11 	  10	  4	  10	  832	  0
10 	  11	  4	  10	  1134	  0
8 	  7	  4	  10	  847	  0
7 	  8	  4	  10	  1710	  0
10 	  9	  4	  10	  1161	  0
9 	  10	  4	  10	  1019	  0
4 	  3	  4	  10	  745	  0
16 	  15	  4	  10	  847	  0
3 	  4	  4	  10	  1261	  0
15 	  16	  4	  10	  1465	  0
15 	  14	  4	  10	  867	  0
14 	  15	  4	  10	  1244	  0
3 	  2	  4	  10	  838	  0
2 	  3	  4	  10	  1043	  0
7 	  6	  4	  10	  962	  0
6 	  7	  4	  10	  1349	  0
2 	  1	  4	  10	  1070	  0
1 	  2	  4	  10	  1026	  0
6 	  5	  4	  10	  1371	  0
5 	  6	  4	  10	  1129	  0
9 	  10	  0	  2	  68	  1
1 	  2	  0	  2	  44	  1
14 	  13	  4	  10	  1223	  0
13 	  14	  5	  10	  1	  1
13 	  14	  4	  10	  1138	  0
13 	  14	  1	  4	  4	  1
13 	  14	  0	  2	  92	  1
15 	  16	  1	  10	  9	  1
11 	  10	  4	  4	  4	  1
5 	  6	  0	  2	  111	  1
7 	  8	  1	  10	  9	  1
3 	  2	  4	  4	  1	  1
1 	  2	  1	  4	  16	  1
3 	  4	  2	  10	  8	  1
2 	  3	  3	  6	  13	  1
10 	  11	  0	  7	  19	  1
2 	  3	  2	  10	  4	  1
2 	  3	  0	  7	  12	  1
11 	  10	  4	  6	  1	  1
3 	  4	  0	  7	  17	  1
5 	  6	  1	  4	  4	  1
3 	  4	  1	  10	  9	  1
9 	  10	  3	  6	  4	  1
5 	  6	  0	  7	  9	  1
14 	  15	  3	  6	  19	  1
6 	  7	  0	  7	  8	  1
7 	  8	  2	  10	  21	  1
5 	  6	  3	  6	  4	  1
11 	  12	  1	  10	  9	  1
13 	  14	  3	  6	  8	  1
14 	  15	  0	  7	  9	  1
6 	  7	  2	  10	  5	  1
7 	  6	  4	  10	  1	  1

 TotalReset Number= 9985
