Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.360s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	2.72	-1.00	-1.00	0.41	-1.00	-1.00	3.36
12.00	-1.00	-1.00	4.93	-1.00	-1.00	4.34	-1.00	-1.00	4.11
13.00	-1.00	-1.00	1.10	-1.00	-1.00	2.61	-1.00	-1.00	2.14
14.00	-1.00	-1.00	3.30	-1.00	-1.00	2.26	-1.00	-1.00	2.49
15.00	-1.00	-1.00	3.36	-1.00	-1.00	2.55	-1.00	-1.00	3.53
16.00	-1.00	-1.00	1.04	-1.00	-1.00	2.49	-1.00	-1.00	2.78
17.00	-1.00	-1.00	1.27	-1.00	-1.00	0.70	-1.00	-1.00	0.52
18.00	-1.00	-1.00	3.42	-1.00	-1.00	3.07	-1.00	-1.00	2.55
19.00	-1.00	-1.00	1.10	-1.00	-1.00	4.05	-1.00	-1.00	1.22
20.00	-1.00	-1.00	3.88	-1.00	-1.00	2.78	-1.00	-1.00	1.51
21.00	-1.00	-1.00	3.88	-1.00	-1.00	3.48	-1.00	-1.00	1.74
22.00	-1.00	-1.00	3.48	-1.00	-1.00	1.68	-1.00	-1.00	4.05
23.00	-1.00	-1.00	2.20	-1.00	-1.00	4.81	-1.00	-1.00	1.39
24.00	-1.00	-1.00	2.66	-1.00	-1.00	3.36	-1.00	-1.00	1.91
25.00	-1.00	-1.00	2.26	-1.00	-1.00	2.61	-1.00	-1.00	0.70
26.00	-1.00	-1.00	4.17	-1.00	-1.00	2.66	-1.00	-1.00	4.17
27.00	-1.00	-1.00	1.39	-1.00	-1.00	3.42	-1.00	-1.00	3.48
28.00	-1.00	-1.00	3.71	-1.00	-1.00	2.09	-1.00	-1.00	3.19
29.00	-1.00	-1.00	2.20	-1.00	-1.00	2.95	-1.00	-1.00	2.84
30.00	-1.00	-1.00	1.51	-1.00	-1.00	1.68	-1.00	-1.00	0.52
31.00	-1.00	-1.00	3.19	-1.00	-1.00	4.11	-1.00	-1.00	0.75
32.00	-1.00	-1.00	2.08	-1.00	-1.00	3.48	-1.00	-1.00	3.53
33.00	-1.00	-1.00	1.33	-1.00	-1.00	3.42	-1.00	-1.00	3.42
34.00	-1.00	-1.00	1.68	-1.00	-1.00	2.09	-1.00	-1.00	0.41
35.00	-1.00	-1.00	1.45	-1.00	-1.00	3.01	-1.00	-1.00	0.81
36.00	-1.00	-1.00	0.35	-1.00	-1.00	2.90	-1.00	-1.00	4.58
37.00	-1.00	-1.00	2.37	-1.00	-1.00	1.45	-1.00	-1.00	1.74
38.00	-1.00	-1.00	3.48	-1.00	-1.00	2.09	-1.00	-1.00	2.78
39.00	-1.00	-1.00	0.93	-1.00	-1.00	3.59	-1.00	-1.00	3.59
10.1.1.9	2.65	2909.49
10.1.1.3	2.70	2920.53
10.1.1.6	3.07	2670.24
