Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.385s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.93	-1.00	-1.00	1.10	-1.00	-1.00	2.84
12.00	-1.00	-1.00	1.97	-1.00	-1.00	1.85	-1.00	-1.00	5.33
13.00	-1.00	-1.00	3.13	-1.00	-1.00	4.69	-1.00	-1.00	1.39
14.00	-1.00	-1.00	3.07	-1.00	-1.00	2.09	-1.00	-1.00	4.69
15.00	-1.00	-1.00	5.21	-1.00	-1.00	3.30	-1.00	-1.00	2.14
16.00	-1.00	-1.00	5.73	-1.00	-1.00	3.30	-1.00	-1.00	1.97
17.00	-1.00	-1.00	2.55	-1.00	-1.00	4.17	-1.00	-1.00	3.19
18.00	-1.00	-1.00	2.49	-1.00	-1.00	3.88	-1.00	-1.00	4.05
19.00	-1.00	-1.00	1.91	-1.00	-1.00	1.85	-1.00	-1.00	4.58
20.00	-1.00	-1.00	1.56	-1.00	-1.00	2.78	-1.00	-1.00	1.91
21.00	-1.00	-1.00	4.11	-1.00	-1.00	3.99	-1.00	-1.00	2.66
22.00	-1.00	-1.00	1.62	-1.00	-1.00	2.61	-1.00	-1.00	4.05
23.00	-1.00	-1.00	0.98	-1.00	-1.00	1.74	-1.00	-1.00	1.68
24.00	-1.00	-1.00	3.48	-1.00	-1.00	4.92	-1.00	-1.00	1.05
25.00	-1.00	-1.00	1.80	-1.00	-1.00	2.66	-1.00	-1.00	3.88
26.00	-1.00	-1.00	2.49	-1.00	-1.00	2.26	-1.00	-1.00	4.98
27.00	-1.00	-1.00	1.74	-1.00	-1.00	1.50	-1.00	-1.00	5.56
28.00	-1.00	-1.00	3.13	-1.00	-1.00	4.52	-1.00	-1.00	2.84
29.00	-1.00	-1.00	4.52	-1.00	-1.00	0.93	-1.00	-1.00	1.27
30.00	-1.00	-1.00	2.66	-1.00	-1.00	1.91	-1.00	-1.00	3.71
31.00	-1.00	-1.00	1.39	-1.00	-1.00	3.82	-1.00	-1.00	3.30
32.00	-1.00	-1.00	3.42	-1.00	-1.00	3.82	-1.00	-1.00	4.17
33.00	-1.00	-1.00	3.94	-1.00	-1.00	2.43	-1.00	-1.00	1.51
34.00	-1.00	-1.00	3.30	-1.00	-1.00	4.92	-1.00	-1.00	1.45
35.00	-1.00	-1.00	3.82	-1.00	-1.00	3.94	-1.00	-1.00	1.16
36.00	-1.00	-1.00	3.65	-1.00	-1.00	2.43	-1.00	-1.00	2.20
37.00	-1.00	-1.00	1.44	-1.00	-1.00	4.00	-1.00	-1.00	4.58
38.00	-1.00	-1.00	0.64	-1.00	-1.00	3.70	-1.00	-1.00	2.84
39.00	-1.00	-1.00	0.35	-1.00	-1.00	2.78	-1.00	-1.00	2.20
10.1.1.6	3.32	3248.06
10.1.1.3	2.91	3638.01
10.1.1.9	3.31	3462.30
