Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.535s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	2.26	-1.00	-1.00	1.27	-1.00	-1.00	0.70
12.00	-1.00	-1.00	0.46	-1.00	-1.00	1.27	-1.00	-1.00	1.97
13.00	-1.00	-1.00	2.20	-1.00	-1.00	0.29	-1.00	-1.00	0.46
14.00	-1.00	-1.00	2.37	-1.00	-1.00	0.87	-1.00	-1.00	2.26
15.00	-1.00	-1.00	0.41	-1.00	-1.00	1.45	-1.00	-1.00	0.75
16.00	-1.00	-1.00	1.51	-1.00	-1.00	0.41	-1.00	-1.00	2.66
17.00	-1.00	-1.00	2.55	-1.00	-1.00	2.66	-1.00	-1.00	2.03
18.00	-1.00	-1.00	1.16	-1.00	-1.00	1.56	-1.00	-1.00	2.20
19.00	-1.00	-1.00	1.80	-1.00	-1.00	1.62	-1.00	-1.00	1.68
20.00	-1.00	-1.00	0.87	-1.00	-1.00	1.16	-1.00	-1.00	1.80
21.00	-1.00	-1.00	0.98	-1.00	-1.00	1.62	-1.00	-1.00	1.68
22.00	-1.00	-1.00	2.26	-1.00	-1.00	1.16	-1.00	-1.00	2.49
23.00	-1.00	-1.00	1.51	-1.00	-1.00	1.85	-1.00	-1.00	1.74
24.00	-1.00	-1.00	1.56	-1.00	-1.00	0.93	-1.00	-1.00	2.03
25.00	-1.00	-1.00	0.64	-1.00	-1.00	2.66	-1.00	-1.00	0.17
26.00	-1.00	-1.00	0.93	-1.00	-1.00	0.75	-1.00	-1.00	1.97
27.00	-1.00	-1.00	0.58	-1.00	-1.00	1.16	-1.00	-1.00	0.87
28.00	-1.00	-1.00	2.14	-1.00	-1.00	1.68	-1.00	-1.00	2.26
29.00	-1.00	-1.00	1.62	-1.00	-1.00	0.93	-1.00	-1.00	0.81
30.00	-1.00	-1.00	1.51	-1.00	-1.00	1.04	-1.00	-1.00	1.68
31.00	-1.00	-1.00	1.97	-1.00	-1.00	1.51	-1.00	-1.00	0.06
32.00	-1.00	-1.00	0.98	-1.00	-1.00	0.23	-1.00	-1.00	1.68
33.00	-1.00	-1.00	1.74	-1.00	-1.00	2.55	-1.00	-1.00	1.27
34.00	-1.00	-1.00	2.03	-1.00	-1.00	0.46	-1.00	-1.00	1.04
35.00	-1.00	-1.00	2.66	-1.00	-1.00	2.37	-1.00	-1.00	0.81
36.00	-1.00	-1.00	2.03	-1.00	-1.00	1.45	-1.00	-1.00	0.98
37.00	-1.00	-1.00	0.81	-1.00	-1.00	1.22	-1.00	-1.00	2.32
38.00	-1.00	-1.00	0.75	-1.00	-1.00	2.49	-1.00	-1.00	2.02
39.00	-1.00	-1.00	1.51	-1.00	-1.00	0.58	-1.00	-1.00	1.63
10.1.1.3	1.64	2514.12
10.1.1.6	1.54	2419.50
10.1.1.9	1.67	2462.95
