Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.552s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	13	13	13.2	16.4	14.6	17.6	14	15.8	14.6	15	14.2	16.2	13.8	18.4	15.6	14.6	15.6	13	11.8	15.8
61	192	184	176	192	136	88	80	72	80	48	24	40	56	72	40	40	72	40	24	24
62	312	288	304	320	184	112	120	120	64	64	64	64	72	56	48	48	8	24	8	8
63	280	272	280	272	160	104	72	72	104	48	72	72	40	16	32	32	56	32	24	32
64	256	248	248	256	144	64	96	88	80	88	88	96	88	56	56	72	88	48	48	72
65	208	192	192	208	136	160	80	80	72	40	56	56	88	72	88	80	112	96	32	32
66	240	240	248	240	112	64	104	88	72	56	8	16	72	40	48	64	104	88	120	136
67	192	208	184	184	184	168	136	144	120	96	88	112	80	56	48	32	40	32	72	64
68	176	168	176	168	112	80	64	56	96	72	56	72	104	96	96	96	136	112	112	120
69	168	192	176	168	120	80	32	64	80	80	88	88	80	48	40	16	120	80	32	88
70	176	168	144	152	72	24	32	56	144	56	96	80	88	72	48	64	104	80	120	64
71	144	120	128	112	128	104	64	88	112	88	80	80	80	64	32	56	80	64	80	40
72	200	208	200	168	104	8	64	72	48	40	48	40	40	56	104	96	104	32	88	88
73	160	144	112	200	184	112	40	80	112	80	40	8	32	40	40	64	144	112	64	64
74	136	192	160	96	136	8	56	56	56	40	80	32	56	48	104	48	88	64	56	104
75	128	120	128	104	88	40	40	32	32	40	104	72	40	72	56	56	64	80	96	64
76	144	136	96	88	40	40	88	128	88	56	72	64	64	96	88	88	88	72	40	40
77	136	120	112	64	72	64	24	16	104	88	56	88	56	32	72	176	152	64	40	32
78	136	104	96	152	96	32	24	40	40	40	64	104	112	48	96	96	128	112	40	48
79	96	104	104	104	88	40	32	96	64	120	136	120	56	88	56	24	72	72	24	48
80	144	176	144	128	72	32	56	64	48	96	104	72	48	88	48	48	64	72	80	32
81	104	120	72	96	112	88	96	64	64	112	56	80	40	16	64	56	80	72	64	64
82	160	160	96	112	144	96	168	80	88	72	40	40	88	112	128	80	64	64	104	80
83	96	72	152	104	56	24	24	48	96	56	32	32	128	88	40	40	56	64	72	32
84	80	96	120	208	104	80	72	48	88	32	40	40	40	48	72	64	64	64	56	104
85	120	112	112	104	88	40	40	64	160	80	104	72	64	88	96	120	88	56	56	56
86	88	88	120	112	104	40	0	24	56	56	96	88	56	88	104	88	96	64	24	72
87	152	136	152	168	128	64	32	40	72	104	120	136	72	64	56	32	32	16	120	152
88	96	120	120	80	112	128	128	72	32	40	56	40	56	32	48	88	72	96	64	96
89	160	144	192	160	96	48	72	64	72	64	80	56	40	40	32	32	112	120	96	88
90	128	136	152	120	88	48	16	32	72	72	64	16	48	80	96	88	56	112	32	64
91	88	112	96	120	88	48	72	56	96	80	72	136	72	80	56	88	40	40	56	24
92	136	104	144	120	88	72	72	72	72	56	40	32	72	72	56	64	72	128	64	80
93	112	88	96	88	96	80	64	56	48	64	72	72	56	96	80	80	64	72	32	72
94	88	104	88	96	96	56	48	48	56	64	72	72	72	96	128	56	72	48	40	64
95	112	160	120	112	152	112	24	40	32	24	16	88	56	80	128	40	32	96	72	88
96	120	96	152	120	200	112	48	40	16	56	32	48	112	96	64	136	96	32	64	64
97	128	128	160	136	112	72	64	40	40	64	112	64	72	72	24	80	80	80	72	72
98	80	88	136	144	120	72	80	48	72	80	64	56	56	80	64	104	64	24	56	40
99	96	88	96	136	152	96	32	48	40	40	112	32	48	88	64	16	72	40	16	40
100	168	152	64	112	88	104	48	64	64	24	32	40	56	56	56	72	72	104	120	80
101	88	152	128	144	168	80	72	64	48	64	56	64	120	56	32	72	40	64	104	88
102	80	104	144	160	112	16	48	24	80	120	48	88	64	144	64	88	80	56	48	64
103	120	128	112	136	160	120	64	32	72	32	72	40	88	48	64	48	80	72	40	24
104	176	168	136	112	56	32	64	56	80	56	16	40	80	96	104	104	80	80	72	32
105	72	56	64	96	120	64	40	64	88	32	56	80	56	80	32	96	88	72	72	48
106	80	120	136	96	64	32	56	104	104	40	64	56	48	72	80	88	88	72	32	80
107	96	72	72	96	80	80	56	56	24	80	80	64	64	56	32	72	104	64	32	96
108	80	80	96	128	136	56	8	16	32	56	56	80	144	40	88	168	120	48	72	56
109	168	152	128	128	112	32	24	72	88	88	88	40	40	80	96	16	16	64	32	88
110	136	128	136	96	120	104	88	80	48	24	24	48	80	72	72	128	120	80	88	136
111	80	96	80	104	112	88	40	32	72	88	96	96	96	88	48	104	80	48	32	40
112	112	120	120	120	64	56	88	40	56	48	64	88	88	96	104	112	104	88	96	80
113	104	96	144	120	80	40	72	88	120	88	104	56	32	72	96	72	112	120	40	64
114	72	104	88	104	112	56	32	56	64	32	88	128	112	104	88	112	112	88	64	88
115	136	120	144	176	176	80	48	40	112	136	112	80	80	56	24	32	48	104	88	72
116	128	80	112	104	96	88	112	48	64	72	160	96	72	88	104	104	56	112	88	56
117	152	144	192	128	120	64	56	64	64	64	80	32	32	64	48	112	64	104	136	120
118	104	136	168	184	168	120	80	80	80	88	80	88	64	8	48	56	0	64	88	88
119	80	128	96	104	144	72	128	88	72	64	40	56	64	88	72	72	112	32	80	72
120	80	72	56	104	160	48	32	16	104	88	80	104	72	16	48	56	32	56	72	56
avg	134.667	135.733	136.667	137.733	115.867	70.5333	61.8667	61.3333	73.7333	65.6	70	67.3333	69.2	68.5333	67.3333	73.8667	79.0667	70.9333	64.2667	68
delay	517.467	518.822	520.537	521.624	536.341	579.892	553.698	556.755	549.534	543.308	547.337	548.657	546.852	544.94	543.766	546.905	551.69	545.133	547.886	550.802
