Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.632s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	12.8	11.8	12.8	14
61	6048	6056	6056	6040
62	6080	6072	6072	6096
63	6072	6072	6056	6056
64	6056	6064	6080	6056
65	6080	6072	6056	6080
66	6056	6056	6072	6072
67	6072	6072	6056	6056
68	6064	6064	6080	6080
69	6072	6072	6072	6072
70	6072	6072	6072	6072
71	6080	6080	6080	6080
72	6072	6072	6072	6072
73	6072	6080	6080	6056
74	6056	6056	6056	6056
75	6080	6072	6056	6080
76	6056	6056	6072	6072
77	6072	6072	6056	6056
78	6056	6064	6080	6056
79	6080	6072	6056	6080
80	6056	6056	6056	6056
81	6056	6056	6072	6072
82	6072	6064	6064	6056
83	6048	6056	6056	6064
84	6056	6056	6056	6056
85	6072	6072	6072	6072
86	6072	6080	6080	6056
87	6080	6072	6056	6080
88	6056	6056	6072	6072
89	6056	6056	6056	6056
90	6072	6072	6056	6056
91	6064	6064	6080	6080
92	6088	6088	6072	6072
93	6056	6064	6080	6056
94	6064	6056	6056	6080
95	6072	6072	6072	6072
96	6056	6056	6040	6040
97	6056	6056	6072	6072
98	6072	6080	6080	6056
99	6080	6072	6072	6096
100	6072	6072	6056	6056
101	6056	6064	6080	6056
102	6080	6072	6056	6080
103	6056	6056	6072	6072
104	6072	6072	6056	6056
105	6064	6064	6080	6080
106	6056	6056	6056	6056
107	6072	6072	6056	6056
108	6056	6056	6072	6072
109	6072	6072	6056	6056
110	6064	6064	6064	6064
111	6072	6072	6072	6072
112	6072	6080	6096	6072
113	6064	6056	6048	6056
114	6072	6072	6080	6096
115	6072	6072	6072	6072
116	6080	6080	6080	6080
117	6056	6056	6056	6056
118	6072	6072	6056	6056
119	6072	6064	6080	6072
120	6064	6072	6072	6080
avg	6066.93	6066.93	6066.93	6067.07
delay	386.913	386.095	385.818	386.698
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs6', '--datarate=8e6', '--RngRun=13'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
