Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.700s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	14.6	12.2	13.8	16.6
61	4128	4112	4120	4120
62	4136	4152	4144	4136
63	4144	4144	4136	4136
64	4128	4128	4120	4128
65	4128	4128	4144	4136
66	4128	4128	4112	4120
67	4120	4120	4144	4144
68	4112	4112	4096	4088
69	4128	4128	4136	4128
70	4128	4128	4128	4136
71	4128	4128	4128	4128
72	4128	4128	4128	4136
73	4128	4128	4128	4128
74	4144	4128	4128	4128
75	4112	4128	4112	4112
76	4128	4128	4144	4136
77	4128	4128	4128	4128
78	4144	4128	4128	4136
79	4128	4120	4128	4128
80	4128	4136	4128	4128
81	4120	4136	4128	4120
82	4136	4128	4144	4152
83	4120	4128	4128	4128
84	4144	4144	4136	4120
85	4128	4128	4112	4128
86	4128	4112	4128	4128
87	4112	4128	4128	4128
88	4144	4144	4144	4144
89	4128	4128	4120	4112
90	4128	4128	4136	4128
91	4128	4128	4128	4128
92	4128	4128	4128	4136
93	4136	4128	4128	4136
94	4120	4128	4128	4112
95	4128	4120	4112	4128
96	4120	4112	4128	4128
97	4120	4128	4128	4128
98	4144	4136	4128	4128
99	4136	4136	4144	4144
100	4112	4128	4128	4120
101	4136	4128	4128	4136
102	4136	4144	4136	4120
103	4128	4128	4120	4128
104	4128	4128	4144	4152
105	4144	4144	4120	4120
106	4128	4112	4128	4128
107	4128	4144	4152	4128
108	4128	4120	4104	4128
109	4128	4120	4128	4128
110	4128	4136	4128	4128
111	4112	4112	4112	4112
112	4128	4128	4128	4128
113	4112	4112	4128	4128
114	4128	4128	4128	4128
115	4144	4144	4128	4128
116	4120	4128	4120	4120
117	4128	4128	4152	4128
118	4128	4120	4104	4128
119	4120	4120	4128	4128
120	4136	4128	4128	4128
avg	4128.4	4128.13	4128.13	4128.13
delay	510.724	510.585	507.799	509.83
loss	0.305966	0.306112	0.305871	0.306042
Command ['/home/synrg/Documents/Jiaming/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs7', '--datarate=6e6', '--RngRun=41'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
