Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.654s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	17	18.2	15.2	20.4
61	6072	0	0	0
62	5792	128	2456	0
63	2288	2288	2288	1520
64	2104	2088	2096	2104
65	2096	2104	2088	2096
66	2088	2096	2096	2096
67	2096	2096	2104	2088
68	2104	2088	2088	2104
69	2088	2104	2104	2096
70	2104	2096	2096	2088
71	2096	2088	2088	2104
72	2088	2096	2096	2096
73	2096	2104	2104	2088
74	2096	2088	2096	2096
75	2096	2104	2088	2104
76	2096	2096	2104	2088
77	2104	2088	2096	2112
78	2096	2112	2096	2088
79	2088	2088	2096	2096
80	2104	2096	2096	2088
81	2240	1656	2248	2248
82	2176	1864	2168	2168
83	2616	752	1296	3728
84	2336	2344	1344	2344
85	2096	2096	2104	2088
86	2104	2104	2088	2104
87	2288	2296	2304	1488
88	2088	2096	2088	2104
89	2632	2608	2632	496
90	1896	2176	2160	2160
91	800	2720	2712	2160
92	1024	2808	2808	1768
93	2392	2392	2408	1192
94	2664	2648	2648	416
95	2088	2104	2112	2096
96	2112	2088	2088	2104
97	2088	2112	2112	2088
98	2360	2360	1296	2376
99	2248	2232	1992	1912
100	2216	2216	2216	1744
101	2504	888	2504	2496
102	2096	2096	2104	2104
103	2208	1776	2200	2200
104	2360	2224	1424	2376
105	3808	776	0	3800
106	2464	2256	1240	2456
107	2160	2176	1888	2176
108	2448	2448	1056	2440
109	2104	2096	2088	2104
110	1272	2384	2376	2376
111	1952	2144	2152	2144
112	2104	2096	2096	2088
113	800	2536	2528	2536
114	2304	2304	2304	1488
115	2344	2344	2352	1352
116	2664	2648	2648	432
117	2392	2392	2400	1200
118	2088	2112	2096	2112
119	2096	2088	2104	2088
120	2104	2088	2088	2104
avg	2275.47	2059.87	2047.47	1966.8
delay	1674.38	3121.28	2094.4	2012.13
loss	0.633345	0.642058	0.624007	0.671206
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs1', '--datarate=12e6', '--RngRun=123'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
