Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.728s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.2	16.4
61	422.4	525.6
62	599.2	611.2
63	664.8	424.8
64	505.6	557.6
65	288	548.8
66	429.6	617.6
67	428	628
68	587.2	490.4
69	502.4	507.2
70	581.6	414.4
71	443.2	387.2
72	418.4	578.4
73	397.6	520
74	360	462.4
75	655.2	635.2
76	477.6	612.8
77	628	530.4
78	388.8	484.8
79	435.2	503.2
80	575.2	375.2
81	484	547.2
82	508.8	570.4
83	470.4	464.8
84	403.2	439.2
85	516	368
86	513.6	507.2
87	594.4	513.6
88	571.2	531.2
89	521.6	609.6
90	408	531.2
91	431.2	560
92	458.4	537.6
93	486.4	531.2
94	463.2	645.6
95	593.6	496.8
96	501.6	499.2
97	450.4	543.2
98	427.2	496.8
99	580	406.4
100	343.2	553.6
101	380.8	456.8
102	471.2	389.6
103	584.8	403.2
104	486.4	373.6
105	476.8	444.8
106	700	554.4
107	491.2	561.6
108	560.8	408
109	641.6	558.4
110	464	380
111	431.2	578.4
112	504.8	494.4
113	384.8	592
114	425.6	632.8
115	448	468
116	576	563.2
117	384.8	461.6
118	604.8	488
119	436.8	419.2
120	558.4	663.2
(1,0)	(2,1)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	492.12	510.987
delay	0.365437	0.147783
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=10e5', '--packetSize=10e2', '--tcp=0', '--RngRun=24'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
