Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.657s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	14.8	13.4
61	691.2	590.4
62	677.6	712.8
63	908	821.6
64	641.6	834.4
65	904	680
66	582.4	961.6
67	894.4	748.8
68	691.2	734.4
69	751.2	583.2
70	789.6	714.4
71	708	856
72	728.8	975.2
73	915.2	900
74	770.4	785.6
75	703.2	761.6
76	748.8	827.2
77	760	901.6
78	779.2	799.2
79	843.2	768.8
80	755.2	644
81	645.6	724
82	1023.2	664
83	822.4	450.4
84	619.2	839.2
85	804	721.6
86	527.2	634.4
87	634.4	676
88	711.2	564.8
89	883.2	735.2
90	702.4	774.4
91	770.4	718.4
92	393.6	611.2
93	768.8	778.4
94	628	760
95	864.8	772.8
96	624	608.8
97	853.6	746.4
98	774.4	851.2
99	602.4	818.4
100	760.8	663.2
101	738.4	567.2
102	599.2	786.4
103	961.6	811.2
104	539.2	851.2
105	916	697.6
106	758.4	763.2
107	743.2	838.4
108	847.2	603.2
109	882.4	880.8
110	748	852.8
111	1100	914.4
112	929.6	804
113	747.2	552
114	687.2	565.6
115	536	523.2
116	913.6	615.2
117	582.4	1021.6
118	740	608
119	898.4	814.4
120	826.4	568
(1,0)	(2,28)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	755.853	739.2
delay	0.368452	0.23467
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=15e5', '--packetSize=10e2', '--tcp=0', '--RngRun=25'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
