Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  37166	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  29370	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  36356	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  28842	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  33196	  0
2 	  3	  1	  7	  1504	  1
5 	  4	  4	  10	  15	  0
4 	  5	  1	  7	  425	  1
4 	  5	  4	  10	  26267	  0
7 	  8	  1	  7	  422	  1
8 	  9	  1	  7	  1322	  1
5 	  6	  1	  7	  1698	  1
1 	  2	  1	  7	  369	  1

 TotalTx Number= 197000

 TotalReset Number= 32977
