Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  39462	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  31587	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  37315	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  29273	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  31520	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  26004	  0
1 	  2	  1	  7	  495	  1
5 	  6	  1	  7	  2157	  1
2 	  3	  1	  7	  1827	  1
4 	  5	  1	  7	  548	  1
8 	  9	  1	  7	  2231	  1
7 	  8	  1	  7	  523	  1

 TotalTx Number= 203000

 TotalReset Number= 27582
