Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  36311	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  29793	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  31362	  0
8 	  9	  4	  7	  4	  1
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  17531	  0
8 	  9	  1	  7	  2190	  1
5 	  6	  1	  7	  2391	  1
7 	  8	  1	  7	  340	  1
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  34815	  0
2 	  3	  1	  7	  1771	  1
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  28157	  0
1 	  2	  1	  7	  178	  1
4 	  5	  1	  7	  99	  1

 TotalTx Number= 185000

 TotalReset Number= 27002
