Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  35980	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  28697	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  36589	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  30033	  0
8 	  9	  1	  7	  1669	  1
5 	  6	  1	  7	  1966	  1
4 	  5	  1	  7	  469	  1
7 	  8	  1	  7	  409	  1
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  36967	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  29403	  0
2 	  3	  1	  7	  2340	  1
1 	  2	  1	  7	  418	  1

 TotalTx Number= 205000

 TotalReset Number= 32619
