Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  35126	  0
5 	  4	  4	  10	  15	  0
4 	  5	  4	  10	  29100	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  38478	  0
2 	  3	  1	  7	  3268	  1
2 	  1	  4	  10	  9	  0
1 	  2	  1	  7	  647	  1
1 	  2	  4	  10	  31723	  0
5 	  6	  1	  7	  2474	  1
4 	  5	  1	  7	  383	  1
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  37785	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  29561	  0
7 	  8	  1	  7	  435	  1
8 	  9	  1	  7	  1956	  1

 TotalTx Number= 211000

 TotalReset Number= 29630
