Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  34325	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  28328	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  31117	  0
5 	  6	  4	  7	  1	  1
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  24630	  0
4 	  5	  1	  7	  400	  1
1 	  2	  1	  7	  423	  1
5 	  6	  1	  7	  1902	  1
2 	  3	  1	  7	  1793	  1
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  33477	  0
8 	  7	  4	  10	  15	  0
7 	  8	  4	  10	  26216	  0
8 	  9	  1	  7	  1816	  1
7 	  8	  1	  7	  511	  1

 TotalTx Number= 185000

 TotalReset Number= 29842
