Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  32724	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  26581	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  32909	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  26490	  0
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  32340	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  25995	  0
7 	  8	  1	  7	  391	  1
5 	  6	  1	  7	  1208	  1
2 	  3	  1	  7	  1850	  1
4 	  5	  1	  7	  367	  1
8 	  9	  1	  7	  1723	  1
1 	  2	  1	  7	  365	  1

 TotalTx Number= 183000

 TotalReset Number= 30571
