Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.640s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	16.8	16.4	13.4	17	15	16.2	16.6	17.8	18	13	15.4	14.2	14	14.4	13.8	14.4	13.8	17	16	15.4
61	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	424	424
62	440	440	440	440	440	440	440	440	440	440	440	440	440	440	432	424	424	424	432	432
63	448	448	448	448	424	424	424	432	432	432	432	432	432	432	440	448	448	448	448	448
64	424	424	424	424	448	448	448	440	440	440	440	440	440	440	440	440	440	432	424	424
65	448	448	448	448	448	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448
66	432	432	432	432	432	448	448	432	448	440	432	432	432	432	432	432	432	432	432	432
67	440	440	440	440	440	424	424	440	424	432	440	440	440	440	440	440	440	440	440	440
68	432	432	432	432	432	448	448	440	448	432	432	432	432	432	432	432	432	432	432	432
69	432	432	432	432	432	432	432	440	432	448	448	440	432	432	432	432	432	432	432	432
70	440	440	440	440	440	440	432	424	424	424	424	432	440	440	440	440	440	440	440	440
71	432	432	432	432	432	432	440	448	448	448	432	432	448	440	432	432	432	432	432	432
72	432	432	432	432	432	432	432	432	432	432	448	448	432	440	448	448	448	448	432	432
73	448	448	448	448	448	424	424	432	432	424	432	432	432	432	432	432	432	432	448	448
74	424	424	424	424	424	448	448	440	440	448	440	440	440	440	440	440	440	432	424	424
75	448	448	448	440	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448
76	432	432	432	440	448	448	448	448	432	424	432	432	432	432	432	432	432	432	432	432
77	440	440	440	440	440	432	424	424	440	448	440	440	440	440	440	440	440	440	440	440
78	432	432	432	432	432	440	448	440	448	448	448	432	432	432	432	432	432	432	432	432
79	432	432	432	432	432	432	432	440	432	432	432	448	448	448	448	448	448	432	432	432
80	440	440	440	440	440	440	440	448	448	432	448	424	424	424	424	424	424	440	440	440
81	432	432	432	432	432	432	432	424	424	440	424	448	448	448	448	440	432	432	432	432
82	448	448	440	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448	448
83	424	424	432	440	440	440	440	448	448	448	448	440	424	424	424	424	424	424	424	424
84	432	432	432	432	432	432	432	424	424	424	424	432	448	448	448	448	448	448	432	432
85	448	448	448	448	448	432	432	432	432	432	432	432	432	432	432	432	432	432	448	448
86	432	432	432	432	432	448	440	432	432	424	432	432	432	432	432	432	432	432	432	432
87	440	440	440	432	424	424	432	440	440	448	440	440	440	440	440	440	440	440	440	440
88	432	432	432	440	448	448	448	432	432	432	432	432	432	432	432	432	432	432	432	432
89	432	432	432	432	432	432	432	448	448	448	448	448	432	432	432	432	432	432	432	432
90	440	440	440	440	440	440	424	424	424	424	424	424	440	440	440	440	440	440	440	440
91	432	432	432	432	432	432	448	440	448	448	448	448	432	432	432	432	432	432	432	432
92	432	432	432	432	432	432	432	440	432	432	432	432	448	448	448	448	432	432	432	432
93	440	440	440	440	440	440	440	448	448	424	448	424	424	424	424	424	440	440	440	440
94	432	432	432	432	432	432	432	424	424	448	424	448	448	448	448	440	432	432	432	432
95	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	440	432
96	440	440	440	440	440	440	440	448	448	448	448	440	424	424	424	424	424	424	432	440
97	432	432	432	432	432	432	432	424	424	424	424	432	448	448	448	448	448	440	432	432
98	448	448	448	448	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448
99	432	432	432	432	448	448	448	424	448	448	448	432	424	432	432	432	432	432	424	424
100	440	440	440	440	440	424	424	448	424	424	424	440	448	440	440	440	440	440	448	448
101	432	432	432	432	432	448	448	432	448	448	448	432	432	432	432	432	432	432	432	432
102	432	432	432	432	432	432	432	448	432	432	432	448	448	432	432	432	432	432	432	432
103	440	440	440	440	440	440	432	424	424	424	448	424	424	440	440	440	440	440	440	440
104	432	432	432	432	432	432	440	432	440	432	424	432	432	432	432	432	432	432	432	432
105	432	432	432	432	432	432	432	448	440	448	432	448	440	432	432	432	432	432	432	432
106	440	440	440	440	440	440	440	424	424	424	432	424	432	440	440	440	440	440	440	440
107	432	432	432	432	432	432	432	448	448	448	440	448	440	432	432	432	432	432	432	432
108	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448	448	448	448	432
109	440	440	440	440	440	440	440	424	448	424	448	424	424	424	424	424	424	424	424	440
110	432	432	432	432	432	432	432	448	424	448	424	448	448	448	440	432	432	432	432	432
111	432	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448	432	432
112	448	448	448	448	448	440	424	424	424	424	432	432	424	432	432	424	432	432	440	440
113	424	424	424	424	424	432	448	448	448	448	440	440	448	432	424	432	424	424	432	432
114	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	432	432	432	432	432
115	448	448	448	448	448	424	424	424	424	424	432	432	424	432	432	448	440	448	448	448
116	424	424	424	424	424	448	448	448	448	448	440	440	448	440	440	424	432	424	424	424
117	448	448	432	432	432	432	432	432	432	432	432	432	432	432	432	448	448	448	448	448
118	432	432	448	448	448	448	448	424	424	424	448	432	424	432	432	432	424	432	432	432
119	424	424	424	424	424	424	424	448	448	448	424	440	448	440	440	440	448	440	440	432
120	448	448	448	448	448	432	432	432	432	432	432	432	432	432	432	432	432	432	432	440
avg	435.867	435.867	435.867	435.867	435.867	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6
delay	510.378	511.23	509.981	510.017	510.27	513.17	515.172	515.936	513.745	514.238	513.596	515.452	514.41	515.7	514.785	515.283	513.087	513.617	513.703	513.816
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs6', '--datarate=7e5', '--clNum=20', '--ratio=0.375', '--RngRun=20'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
