Waf: Entering directory `/home/jw27/ns-3.30-obss/build'
Waf: Leaving directory `/home/jw27/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.479s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	13.4	15.6	14.2	15.6
61	1190.4	1534.8	1312	1223.6
62	1172.8	1610.8	1338.8	1407.2
63	1454.4	1640.8	1169.6	1540.4
64	1605.2	1604.4	1107.2	1397.2
65	936.8	1677.2	1680.4	1387.2
66	1622	1184.8	973.6	1598.8
67	1279.6	1535.6	1430.4	1352.8
68	1098	1084	2170.4	1594.4
69	1128	1453.2	1260.4	1502.8
70	1533.6	1415.2	1144.4	1366
71	1444.4	1320	1216	1261.6
72	1491.6	1624	1265.2	1439.2
73	1392.4	1262	1288	1353.6
74	1370.8	1346	1576	1299.2
75	1356.8	1770	1273.2	1198.8
76	1192	1499.6	1296.8	1606.8
77	1378.4	1289.6	1543.6	1052
78	1038.4	1547.2	1633.2	1462.4
79	1127.2	1413.2	1324.8	1366.8
80	1680.8	1375.2	985.6	1468.8
81	1350.8	1319.2	1400	1356.4
82	1553.2	1221.2	1482.4	1535.2
83	1608.8	1542.4	1139.6	1296
84	1496	1335.2	1358.8	1177.6
85	1293.6	1425.2	1452.8	1315.6
86	1370	1424.8	1461.2	1246
87	1598.8	1452.4	1143.6	1326.4
88	1094.8	1259.2	1615.6	1612.8
89	1395.2	1216.8	1220	1401.6
90	1312	1309.6	1254	1587.6
91	1492.8	1488.8	1435.2	1216.4
92	1222.8	1487.2	1298	1544.8
93	1131.2	1273.6	1523.6	1277.6
94	1389.6	1434.8	1402.8	1062.8
95	1246.4	1656.4	1258.8	1205.6
96	1424.4	1339.6	1234.4	1516
97	1130.8	1230.4	1348.8	1530.8
98	1086.8	1431.2	1467.2	1124.4
99	1596	1316.4	1362.4	1284.4
100	1156	1443.2	1522.4	1653.6
101	1624.8	1359.2	1550.4	1452.8
102	1482.4	1525.6	1598.8	1198.4
103	1554	1194.4	1230.8	1293.6
104	1496.4	1376	978.8	1466
105	1456	1574.8	1496	1082
106	1265.2	1377.2	1205.6	1338
107	1504.8	1129.6	1544.8	1421.6
108	1301.6	1517.2	1290.4	1460
109	1297.6	1315.6	1532	1287.6
110	1600.4	1264.4	1657.2	1214
111	1186.4	1329.6	1398	1270
112	1366.8	1551.2	1235.2	1392.4
113	1177.6	1285.2	1368	1487.6
114	1370.4	1577.6	1384.8	1305.2
115	1278	1423.6	1243.2	1672.4
116	1665.2	1179.6	1377.2	1126.4
117	1550.8	1078.4	1367.2	1366.4
118	1636.8	1411.2	1354.8	1214
119	1170	1487.2	1457.2	1513.2
120	1216	1154.8	1535.2	1306.4
avg	1360.75	1398.46	1369.61	1366.99
delay	226.371	305.076	230.51	206.145
loss	0.011503	0.12636	0.0118435	0
Command ['/home/jw27/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=30e5', '--packetSize=5e2', '--tcp=0', '--RngRun=1'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
