Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.589s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	13.4	14.2	15.2	15.8
61	537.28	672.32	563.2	598.88
62	529.28	524.16	573.76	603.68
63	542.08	535.2	644.96	514.72
64	599.04	509.6	509.92	528.96
65	517.92	516.96	666.08	679.36
66	570.4	672.64	584.96	478.08
67	533.44	619.68	601.28	503.2
68	573.92	524.32	558.56	498.56
69	531.84	510.08	579.68	549.28
70	586.08	524.16	550.4	495.04
71	492	607.68	509.92	602.56
72	551.68	556.64	570.08	429.28
73	708.96	569.44	440.8	426.72
74	581.44	546.88	577.76	463.2
75	681.44	489.76	656.32	457.92
76	517.76	536.16	604.48	579.04
77	530.4	584.16	599.84	515.52
78	577.12	474.88	510.88	469.92
79	557.76	507.52	550.88	528.8
80	641.28	619.68	669.92	341.6
81	568.16	560.48	583.04	559.2
82	650.24	609.28	551.52	589.28
83	713.12	543.52	613.6	481.44
84	630.56	574.88	568.96	444.64
85	554.72	541.92	540.96	501.44
86	572.8	534.4	525.44	581.92
87	603.52	505.12	637.76	613.92
88	576.16	523.36	569.44	507.04
89	556	547.68	562.72	496.48
90	544.32	468	501.92	592.48
91	676.48	623.36	603.36	444.32
92	515.52	475.84	563.52	535.52
93	530.24	497.76	527.04	501.28
94	521.12	557.6	558.72	524
95	626.72	487.36	484.8	560.96
96	576.16	486.08	556.16	620.64
97	541.76	583.2	587.04	533.44
98	615.2	561.92	595.52	443.84
99	474.24	604.64	585.6	448.32
100	586.4	658.08	398.72	459.2
101	535.68	582.88	531.84	553.12
102	586.4	566.56	530.88	651.04
103	541.28	571.84	659.84	617.76
104	507.04	585.12	509.6	554.88
105	645.92	665.28	358.4	550.4
106	512.32	568	622.4	588.64
107	573.28	576	571.04	522.72
108	597.28	603.2	561.12	563.2
109	435.68	653.28	597.28	507.2
110	531.36	567.84	529.92	578.4
111	533.92	519.52	540.96	529.12
112	504.96	564.96	534.4	527.36
113	505.12	582.88	563.52	491.04
114	583.68	583.84	528	598.24
115	470.4	520.96	562.88	567.04
116	589.92	504.48	547.68	567.52
117	532.96	568.96	593.76	535.36
118	540	526.56	507.04	551.84
119	645.76	475.84	578.56	511.2
120	484.96	496.32	548.64	523.84
avg	564.208	555.512	560.288	529.893
delay	428.681	309.577	215.399	306.421
loss	0.378625	0.0970077	0	0.0817338
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=15e5', '--packetSize=2e2', '--tcp=0', '--RngRun=43'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
