Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.804s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	14.4	15.6	13.2	15.4	16.4	14.8	17	16.4	17.6	17
61	0	0	1577.6	1606.4	1158.4	1491.2	880	1177.6	1104	1184
62	0	0	992	928	1120	1126.4	1427.2	1020.8	1014.4	662.4
63	0	0	924.8	931.2	912	857.6	1219.2	1280	1033.6	636.8
64	0	0	704	1222.4	1254.4	1203.2	1152	979.2	892.8	688
65	0	0	662.4	960	1116.8	1107.2	1033.6	886.4	1049.6	723.2
66	0	0	742.4	835.2	1094.4	848	1017.6	1120	873.6	790.4
67	0	0	700.8	1052.8	867.2	950.4	969.6	1043.2	1321.6	857.6
68	0	0	659.2	1014.4	1283.2	963.2	950.4	822.4	953.6	745.6
69	0	0	812.8	876.8	960	1097.6	1020.8	1036.8	934.4	768
70	0	0	620.8	1091.2	1017.6	860.8	793.6	1244.8	812.8	729.6
71	0	0	675.2	1209.6	1030.4	1008	1001.6	1065.6	806.4	736
72	0	0	438.4	896	1139.2	870.4	720	915.2	1030.4	825.6
73	0	0	768	992	1168	1036.8	1027.2	1276.8	1244.8	809.6
74	0	0	470.4	972.8	1200	1040	1168	1065.6	1081.6	691.2
75	0	0	592	985.6	1139.2	739.2	1097.6	1148.8	1193.6	716.8
76	0	0	681.6	1232	992	1043.2	880	985.6	1174.4	672
77	0	0	716.8	1059.2	979.2	857.6	1145.6	1059.2	1180.8	729.6
78	0	0	809.6	1014.4	1027.2	848	1225.6	928	998.4	691.2
79	0	0	720	857.6	1052.8	972.8	1072	934.4	972.8	828.8
80	0	0	646.4	979.2	915.2	774.4	1017.6	1286.4	876.8	963.2
81	0	0	793.6	1046.4	1059.2	1004.8	992	992	761.6	931.2
82	0	0	672	1011.2	1043.2	1065.6	1190.4	912	1088	732.8
83	0	0	480	1001.6	1216	1116.8	1155.2	1139.2	928	665.6
84	0	0	688	1043.2	1209.6	892.8	1152	1216	1113.6	896
85	0	0	601.6	902.4	1177.6	800	1238.4	732.8	956.8	601.6
86	0	0	595.2	972.8	1155.2	960	867.2	972.8	976	566.4
87	0	0	608	1020.8	979.2	969.6	1286.4	1075.2	1270.4	611.2
88	0	0	752	908.8	1081.6	1052.8	854.4	992	1008	707.2
89	0	0	563.2	912	979.2	1040	953.6	790.4	1193.6	774.4
90	0	0	873.6	931.2	1033.6	1014.4	1286.4	864	1100.8	816
avg	0	0	718.08	1015.57	1078.72	987.093	1059.84	1032.11	1031.57	758.4
delay	0.25	0.25641	564.641	511.717	510.619	576.922	507.688	580.128	569.379	625.934
loss	0	0	0.470323	0.109244	0.132285	0.458366	0.109465	0.468248	0.420032	0.681119
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=39', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
