Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.808s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	12.8	16.6	15.6	14.2	14.2	13.6	17.6	14.2	14.8	12.2
61	0	0	1065.6	1286.4	880	1696	1222.4	1289.6	1347.2	988.8
62	0	0	1305.6	1571.2	1398.4	1555.2	1612.8	768	912	1328
63	0	0	1212.8	1196.8	1145.6	1142.4	950.4	1206.4	1363.2	934.4
64	0	0	924.8	1449.6	1433.6	796.8	1164.8	1056	1020.8	924.8
65	0	0	963.2	928	1164.8	1276.8	1580.8	976	908.8	1030.4
66	0	0	902.4	771.2	1225.6	1152	1110.4	1203.2	1008	873.6
67	0	0	1161.6	1056	1129.6	1113.6	1139.2	1004.8	1379.2	803.2
68	0	0	1200	1136	1401.6	1228.8	675.2	1212.8	924.8	1084.8
69	0	0	1065.6	1449.6	838.4	1222.4	854.4	1145.6	1132.8	656
70	0	0	966.4	918.4	1318.4	1036.8	1216	1241.6	1148.8	876.8
71	0	0	1203.2	995.2	956.8	1200	812.8	822.4	1238.4	1164.8
72	0	0	752	1049.6	1072	1468.8	1337.6	963.2	995.2	1552
73	0	0	1443.2	1190.4	1164.8	1075.2	915.2	937.6	1302.4	780.8
74	0	0	1004.8	934.4	880	1244.8	1017.6	876.8	1148.8	976
75	0	0	790.4	1283.2	934.4	1145.6	940.8	1091.2	1273.6	1056
76	0	0	1369.6	1065.6	1353.6	912	1363.2	1200	1078.4	713.6
77	0	0	1219.2	1209.6	748.8	1091.2	924.8	1225.6	1056	1072
78	0	0	1001.6	1062.4	1100.8	1008	1520	889.6	928	1040
79	0	0	764.8	1075.2	1132.8	995.2	1139.2	1056	1078.4	819.2
80	0	0	915.2	1158.4	1091.2	1004.8	1104	1200	1129.6	1174.4
81	0	0	899.2	1136	1132.8	854.4	809.6	1475.2	1136	1424
82	0	0	934.4	1107.2	1228.8	1219.2	1059.2	1017.6	1043.2	1148.8
83	0	0	1072	918.4	940.8	953.6	1129.6	1360	1312	1190.4
84	0	0	614.4	1254.4	1136	851.2	1264	1088	1468.8	918.4
85	0	0	1001.6	960	1065.6	1219.2	1142.4	1171.2	1353.6	976
86	0	0	832	992	1228.8	915.2	1292.8	950.4	1097.6	835.2
87	0	0	668.8	883.2	1107.2	1363.2	972.8	1360	1011.2	1116.8
88	0	0	1347.2	1408	832	1299.2	1145.6	1321.6	851.2	748.8
89	0	0	1379.2	1129.6	1027.2	976	1177.6	1001.6	1072	1238.4
90	0	0	1123.2	1084.8	1200	1036.8	1254.4	1020.8	848	1152
avg	0	0	1036.8	1122.03	1109.01	1135.15	1128.32	1104.43	1118.93	1019.95
delay	0.234375	0.240964	547.756	491.072	512.675	499.63	510.195	496.152	504.745	552.784
loss	0	0	0.561657	0.123636	0.44756	0.416847	0.210702	0.121059	0.243833	0.408805
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=44', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
