Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.849s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15.4	13.2	13.8	15.4	14.2	14.6	17	15.6	10.8	12.8
61	0	0	1657.6	1273.6	937.6	1078.4	940.8	1088	1497.6	1433.6
62	0	0	1385.6	1142.4	768	1046.4	1564.8	1622.4	739.2	1657.6
63	0	0	915.2	1289.6	1040	1027.2	1049.6	1078.4	979.2	608
64	0	0	697.6	1145.6	1072	1072	1059.2	979.2	1171.2	822.4
65	0	0	611.2	889.6	1120	1193.6	921.6	1094.4	1132.8	995.2
66	0	0	790.4	1238.4	819.2	1123.2	1171.2	1340.8	960	918.4
67	0	0	777.6	979.2	1145.6	992	1011.2	1011.2	1180.8	953.6
68	0	0	988.8	838.4	857.6	1094.4	1043.2	1100.8	700.8	723.2
69	0	0	1004.8	1036.8	944	918.4	1059.2	1292.8	694.4	1043.2
70	0	0	758.4	1052.8	995.2	880	960	851.2	1212.8	1100.8
71	0	0	790.4	1020.8	1238.4	1052.8	1043.2	1171.2	784	1062.4
72	0	0	988.8	1132.8	1216	1292.8	828.8	1020.8	1219.2	739.2
73	0	0	1036.8	1257.6	1081.6	1212.8	1244.8	889.6	1094.4	752
74	0	0	534.4	1017.6	1177.6	1379.2	940.8	1030.4	1494.4	736
75	0	0	822.4	860.8	1196.8	1075.2	1011.2	1049.6	1433.6	1212.8
76	0	0	857.6	905.6	1152	1046.4	1081.6	1164.8	1065.6	796.8
77	0	0	518.4	1193.6	966.4	1225.6	1027.2	956.8	835.2	1123.2
78	0	0	876.8	924.8	1174.4	1107.2	1158.4	972.8	1033.6	627.2
79	0	0	729.6	1036.8	988.8	1158.4	1017.6	1100.8	998.4	860.8
80	0	0	896	876.8	1052.8	1248	979.2	1011.2	1238.4	752
81	0	0	755.2	1206.4	1065.6	1142.4	908.8	1081.6	966.4	969.6
82	0	0	854.4	1030.4	1155.2	976	979.2	1062.4	793.6	1126.4
83	0	0	716.8	1084.8	921.6	832	998.4	1283.2	1184	848
84	0	0	560	1065.6	1264	995.2	1068.8	905.6	985.6	598.4
85	0	0	851.2	851.2	947.2	1139.2	880	979.2	870.4	774.4
86	0	0	825.6	982.4	956.8	940.8	1065.6	1132.8	844.8	790.4
87	0	0	780.8	1072	761.6	1161.6	1216	1158.4	963.2	931.2
88	0	0	572.8	1331.2	1027.2	1244.8	1020.8	1014.4	1001.6	860.8
89	0	0	928	1043.2	944	1238.4	774.4	1222.4	1235.2	646.4
90	0	0	864	972.8	892.8	1270.4	982.4	1200	1232	796.8
avg	0	0	844.907	1058.45	1029.33	1105.49	1033.6	1095.57	1051.41	908.693
delay	0.272727	0.257576	534.721	538.546	535.359	497.749	535.945	540.484	498.417	601.791
loss	0	0	0.328302	0.606595	0.629941	0.133679	0.592351	0.336788	0.132955	0.582979
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=7', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
