Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.809s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	12.8	13.8	12.6	11.8	16.4	13.8	13.4	15.8	13.6	13.6
61	0	0	1238.4	1084.8	1180.8	1612.8	851.2	1494.4	1312	1564.8
62	0	0	1145.6	1350.4	1104	1436.8	1164.8	966.4	1132.8	800
63	0	0	624	976	1020.8	1027.2	1113.6	1446.4	1232	854.4
64	0	0	921.6	1129.6	1148.8	1100.8	1004.8	931.2	860.8	729.6
65	0	0	739.2	1072	934.4	1363.2	1155.2	1129.6	995.2	1094.4
66	0	0	716.8	1052.8	1187.2	988.8	1027.2	1043.2	1088	848
67	0	0	784	998.4	748.8	1385.6	1024	1145.6	963.2	944
68	0	0	624	988.8	1049.6	1129.6	1164.8	1043.2	995.2	659.2
69	0	0	883.2	1260.8	1270.4	1097.6	1104	844.8	1152	1107.2
70	0	0	828.8	992	940.8	835.2	1385.6	1056	1283.2	736
71	0	0	880	1232	1033.6	1081.6	921.6	1027.2	1011.2	780.8
72	0	0	870.4	844.8	768	1152	1091.2	1123.2	1484.8	998.4
73	0	0	809.6	1132.8	1206.4	1046.4	1097.6	867.2	1158.4	681.6
74	0	0	867.2	892.8	1043.2	1251.2	1020.8	1107.2	1001.6	716.8
75	0	0	1024	870.4	905.6	1417.6	1190.4	1043.2	969.6	761.6
76	0	0	726.4	1328	1318.4	1075.2	931.2	1017.6	944	918.4
77	0	0	652.8	963.2	1052.8	1126.4	1180.8	931.2	1369.6	812.8
78	0	0	819.2	1142.4	937.6	1155.2	1184	902.4	1132.8	649.6
79	0	0	697.6	1251.2	982.4	1030.4	1152	1187.2	1094.4	870.4
80	0	0	835.2	1030.4	976	1388.8	1331.2	1036.8	1068.8	803.2
81	0	0	806.4	1049.6	1296	1046.4	1232	793.6	1193.6	515.2
82	0	0	854.4	841.6	1267.2	732.8	956.8	1072	1193.6	905.6
83	0	0	947.2	1008	1161.6	988.8	1193.6	908.8	1014.4	908.8
84	0	0	905.6	976	1238.4	851.2	1104	915.2	1158.4	624
85	0	0	828.8	1232	1139.2	1017.6	1030.4	1251.2	1049.6	1126.4
86	0	0	848	1302.4	1084.8	889.6	883.2	1104	1168	947.2
87	0	0	976	1033.6	1011.2	1270.4	1072	1187.2	1235.2	630.4
88	0	0	899.2	1033.6	1302.4	1193.6	1097.6	1120	1129.6	809.6
89	0	0	806.4	1232	998.4	1180.8	1129.6	1036.8	1017.6	784
90	0	0	886.4	1123.2	857.6	1081.6	1088	998.4	1145.6	742.4
avg	0	0	848.213	1080.85	1072.21	1131.84	1096.11	1057.71	1118.51	844.16
delay	0.234375	0.275362	547.598	536.331	537.972	542.218	504.188	500.904	538.968	531.948
loss	0	0	0.349787	0.54521	0.344553	0.368067	0.115385	0.121081	0.554764	0.563239
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=21', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
