Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.845s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.8	14.8	14.2	15.4	17.2	15.6	16.2	15.6	14.6	14.6
61	0	0	1011.2	720	752	822.4	892.8	947.2	1040	598.4
62	0	0	832	790.4	729.6	713.6	966.4	806.4	1072	697.6
63	0	0	1068.8	787.2	876.8	700.8	953.6	1046.4	1152	896
64	0	0	1091.2	659.2	1001.6	1129.6	841.6	985.6	969.6	1040
65	0	0	1104	1219.2	1046.4	864	880	739.2	1248	1033.6
66	0	0	496	636.8	723.2	649.6	838.4	985.6	985.6	812.8
67	0	0	691.2	960	1184	931.2	758.4	873.6	777.6	1065.6
68	0	0	1081.6	595.2	1036.8	880	748.8	992	694.4	947.2
69	0	0	1139.2	1036.8	886.4	940.8	864	1200	963.2	1027.2
70	0	0	1132.8	1219.2	825.6	931.2	1040	912	1040	1004.8
71	0	0	966.4	1097.6	720	710.4	777.6	1091.2	1158.4	1072
72	0	0	515.2	1056	809.6	1072	924.8	1036.8	1065.6	822.4
73	0	0	739.2	995.2	1020.8	758.4	716.8	611.2	1142.4	912
74	0	0	828.8	992	1344	857.6	832	716.8	1107.2	889.6
75	0	0	1283.2	512	947.2	976	752	809.6	1043.2	659.2
76	0	0	966.4	924.8	1148.8	1075.2	915.2	1052.8	950.4	931.2
77	0	0	409.6	716.8	832	867.2	1209.6	790.4	998.4	697.6
78	0	0	944	1001.6	755.2	662.4	796.8	1081.6	832	864
79	0	0	742.4	864	787.2	950.4	822.4	1174.4	992	1174.4
80	0	0	1065.6	1107.2	825.6	982.4	950.4	812.8	828.8	953.6
81	0	0	928	940.8	915.2	937.6	1081.6	844.8	707.2	470.4
82	0	0	1043.2	1078.4	1075.2	870.4	758.4	966.4	912	662.4
83	0	0	934.4	796.8	1209.6	1049.6	1116.8	960	915.2	1126.4
84	0	0	921.6	1065.6	940.8	844.8	870.4	1056	976	902.4
85	0	0	854.4	825.6	1145.6	1046.4	841.6	1161.6	976	905.6
86	0	0	883.2	905.6	1043.2	982.4	937.6	1241.6	857.6	745.6
87	0	0	1104	768	787.2	1091.2	636.8	1158.4	1139.2	992
88	0	0	921.6	800	1078.4	886.4	873.6	921.6	928	1254.4
89	0	0	1145.6	752	822.4	1065.6	950.4	944	998.4	1027.2
90	0	0	928	976	915.2	1094.4	940.8	905.6	601.6	771.2
avg	0	0	925.76	893.333	939.52	911.467	882.987	960.853	969.067	898.56
delay	0.246377	0.243243	3.1088	3.36257	2.96171	4.84016	4.9839	4.47114	4.61431	4.78193
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=15e6', '--ratio=0.375', '--RngRun=22', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
