Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.799s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.8	16.2	16.6	16.4	14.6	13.6	12.6	15.4	13.4	12.2
61	0	0	857.6	1430.4	1548.8	1174.4	1088	1299.2	1168	1372.8
62	0	0	1235.2	1430.4	1363.2	1548.8	1353.6	1228.8	1273.6	1145.6
63	0	0	1673.6	1526.4	1372.8	1068.8	1260.8	819.2	1187.2	1488
64	0	0	1424	1113.6	1580.8	1216	1331.2	1190.4	1110.4	1267.2
65	0	0	1222.4	1244.8	1248	985.6	1398.4	1513.6	1004.8	1094.4
66	0	0	1568	966.4	963.2	1564.8	1129.6	1244.8	1184	1248
67	0	0	1244.8	1152	860.8	1011.2	972.8	1619.2	1379.2	1084.8
68	0	0	1219.2	1289.6	1385.6	1299.2	1222.4	1491.2	985.6	966.4
69	0	0	947.2	1305.6	1411.2	793.6	1158.4	1296	1238.4	1440
70	0	0	1113.6	1388.8	1276.8	1084.8	1340.8	1203.2	1094.4	1072
71	0	0	1340.8	1094.4	1001.6	1843.2	1392	979.2	1321.6	860.8
72	0	0	1376	928	1084.8	1209.6	1510.4	883.2	1392	1395.2
73	0	0	1772.8	1068.8	1024	1190.4	656	1497.6	988.8	851.2
74	0	0	1289.6	1347.2	1308.8	992	1318.4	1536	1164.8	963.2
75	0	0	1280	976	1187.2	1894.4	937.6	1257.6	1392	1497.6
76	0	0	819.2	1132.8	1296	1696	1388.8	1507.2	752	1673.6
77	0	0	1120	1222.4	1372.8	1193.6	1420.8	1084.8	1158.4	1219.2
78	0	0	950.4	1587.2	841.6	1190.4	1081.6	966.4	1344	1494.4
79	0	0	1289.6	995.2	1472	1062.4	1318.4	1155.2	1353.6	1088
80	0	0	1331.2	1212.8	928	1094.4	1475.2	1132.8	1299.2	1155.2
81	0	0	1184	1420.8	1248	1424	1238.4	988.8	1385.6	1267.2
82	0	0	1052.8	1107.2	1228.8	1280	1203.2	1523.2	1276.8	1225.6
83	0	0	1020.8	1273.6	1248	1235.2	1081.6	1126.4	915.2	1481.6
84	0	0	998.4	1248	1728	1139.2	1564.8	1097.6	1315.2	1260.8
85	0	0	1123.2	947.2	1129.6	1299.2	1737.6	1267.2	1136	1148.8
86	0	0	1180.8	1395.2	1196.8	1046.4	1561.6	1360	1516.8	697.6
87	0	0	1238.4	1315.2	1366.4	790.4	1616	1075.2	924.8	1091.2
88	0	0	761.6	1516.8	902.4	1424	1564.8	1187.2	1520	947.2
89	0	0	771.2	1644.8	1510.4	912	1318.4	1040	812.8	1315.2
90	0	0	1324.8	1372.8	1363.2	1465.6	1129.6	1337.6	790.4	1382.4
avg	0	0	1191.04	1255.15	1248.32	1237.65	1292.37	1230.29	1179.52	1206.51
delay	0.26087	0.234568	471.145	457.936	461.336	464.647	462.854	466.111	471.862	454.475
loss	0	0	0.083815	0.16558	0.0687237	0.0736377	0.189222	0.19603	0.0772059	0.20603
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=18', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
