Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.850s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15	12.8	14.2	14.6	16.6	16	11.8	10.8	15.4	13.8
61	0	0	1091.2	1193.6	1043.2	1308.8	947.2	1648	1430.4	1193.6
62	0	0	784	1004.8	1212.8	1398.4	1036.8	902.4	1171.2	908.8
63	0	0	729.6	742.4	1084.8	1081.6	1212.8	1040	1161.6	697.6
64	0	0	739.2	1040	1145.6	1158.4	1056	998.4	1100.8	793.6
65	0	0	614.4	844.8	1075.2	960	1062.4	950.4	1030.4	787.2
66	0	0	649.6	1068.8	1222.4	960	889.6	1100.8	988.8	537.6
67	0	0	499.2	1011.2	1011.2	985.6	809.6	880	1200	809.6
68	0	0	470.4	905.6	1116.8	1059.2	1155.2	953.6	867.2	908.8
69	0	0	908.8	748.8	1203.2	998.4	1107.2	944	1017.6	700.8
70	0	0	528	1027.2	940.8	988.8	886.4	867.2	809.6	652.8
71	0	0	534.4	1065.6	1107.2	1068.8	1126.4	1145.6	988.8	764.8
72	0	0	745.6	755.2	883.2	1078.4	1353.6	1148.8	1180.8	822.4
73	0	0	636.8	896	1062.4	1331.2	1177.6	880	854.4	736
74	0	0	793.6	1020.8	998.4	793.6	1161.6	1168	1158.4	630.4
75	0	0	739.2	787.2	1152	1072	1123.2	1043.2	1107.2	716.8
76	0	0	838.4	780.8	976	966.4	1059.2	1052.8	1184	1078.4
77	0	0	652.8	1017.6	1123.2	1123.2	988.8	729.6	1145.6	796.8
78	0	0	732.8	921.6	1113.6	1008	1203.2	1139.2	1001.6	800
79	0	0	816	899.2	912	851.2	1040	1241.6	1152	787.2
80	0	0	800	1049.6	825.6	1200	1062.4	1238.4	979.2	707.2
81	0	0	678.4	1148.8	1171.2	1024	1174.4	1136	1011.2	716.8
82	0	0	560	1068.8	1100.8	1139.2	844.8	924.8	1132.8	784
83	0	0	601.6	988.8	947.2	838.4	998.4	1164.8	1024	710.4
84	0	0	656	969.6	1171.2	889.6	1120	585.6	1014.4	681.6
85	0	0	931.2	1142.4	1289.6	1097.6	979.2	867.2	1120	566.4
86	0	0	678.4	979.2	1056	1033.6	1062.4	1036.8	1046.4	582.4
87	0	0	563.2	902.4	1379.2	828.8	1184	1152	1225.6	822.4
88	0	0	982.4	1004.8	988.8	1024	1088	1014.4	947.2	464
89	0	0	742.4	1008	1072	1161.6	905.6	905.6	1273.6	723.2
90	0	0	691.2	1148.8	1040	1046.4	953.6	1084.8	1049.6	716.8
avg	0	0	712.96	971.413	1080.85	1049.17	1058.99	1031.47	1079.15	753.28
delay	0.24	0.234375	574.583	637.91	579.693	557.978	507.375	571.801	560.716	663.783
loss	0	0	0.475877	0.523847	0.439428	0.733073	0.113857	0.447679	0.710372	0.692308
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=14', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
