Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.340s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15.4	9.8	13.6	14	16	14	14.6	15.4	15.6	16.6
61	0	0	1110.4	1363.2	1564.8	1075.2	1436.8	1318.4	1206.4	1164.8
62	0	0	1529.6	1491.2	873.6	1049.6	1200	1388.8	1292.8	1132.8
63	0	0	870.4	988.8	1222.4	1139.2	1232	1382.4	1139.2	899.2
64	0	0	694.4	1097.6	1308.8	1110.4	1193.6	860.8	1164.8	1014.4
65	0	0	784	1219.2	982.4	1388.8	1014.4	1001.6	1238.4	1004.8
66	0	0	947.2	1052.8	1286.4	902.4	1184	947.2	1305.6	636.8
67	0	0	1452.8	771.2	928	1088	1148.8	1244.8	1344	1152
68	0	0	1491.2	995.2	1011.2	1251.2	1164.8	1136	1129.6	1088
69	0	0	1113.6	1292.8	1408	1296	1190.4	1347.2	716.8	870.4
70	0	0	1356.8	988.8	1008	1494.4	1443.2	697.6	1113.6	1132.8
71	0	0	787.2	998.4	1091.2	1235.2	1644.8	1177.6	1353.6	944
72	0	0	1289.6	1267.2	1097.6	966.4	972.8	1168	1142.4	1094.4
73	0	0	707.2	1699.2	1289.6	1184	912	1123.2	1635.2	924.8
74	0	0	745.6	1222.4	1337.6	1177.6	1212.8	1472	944	752
75	0	0	950.4	1155.2	928	1372.8	969.6	1190.4	1468.8	892.8
76	0	0	880	1126.4	1452.8	1139.2	934.4	1427.2	928	1091.2
77	0	0	1270.4	1276.8	1283.2	950.4	1494.4	969.6	950.4	1091.2
78	0	0	1113.6	1059.2	953.6	1068.8	1014.4	1228.8	1014.4	1068.8
79	0	0	854.4	1472	675.2	1248	1174.4	1420.8	1027.2	1200
80	0	0	1190.4	873.6	1104	1283.2	800	1513.6	1276.8	835.2
81	0	0	633.6	1312	886.4	1075.2	1289.6	1321.6	1116.8	896
82	0	0	934.4	1430.4	1033.6	1302.4	1152	1273.6	860.8	966.4
83	0	0	905.6	982.4	860.8	1257.6	1270.4	1049.6	1228.8	796.8
84	0	0	1046.4	963.2	937.6	1136	988.8	1376	1177.6	940.8
85	0	0	729.6	1321.6	1561.6	998.4	960	1209.6	1132.8	1113.6
86	0	0	1014.4	966.4	1315.2	953.6	985.6	1270.4	1353.6	864
87	0	0	870.4	1158.4	1257.6	1209.6	1145.6	998.4	1132.8	934.4
88	0	0	835.2	1222.4	1292.8	1104	1104	960	1094.4	876.8
89	0	0	928	976	1100.8	1110.4	1081.6	1145.6	940.8	905.6
90	0	0	1129.6	1676.8	1036.8	1398.4	1132.8	1206.4	1398.4	982.4
avg	0	0	1005.55	1180.69	1136.32	1165.55	1148.27	1194.24	1160.96	975.573
delay	0.233766	0.22449	533.324	492.691	492.881	508.675	509.809	509.036	508.413	502.381
loss	0	0	0.479775	0.105395	0.108639	0.407923	0.211198	0.199593	0.350917	0.410564
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=2', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
