Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.687s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	16	14	15.8	14	15.6	15.8	16.2	14.8	12.8	15.4
61	0	0	524.8	1654.4	1344	1299.2	1209.6	1027.2	1756.8	825.6
62	0	0	1353.6	1084.8	1372.8	1360	1232	1376	1392	1187.2
63	0	0	915.2	1305.6	867.2	1337.6	1200	1193.6	1107.2	889.6
64	0	0	924.8	1251.2	1235.2	1158.4	1203.2	1046.4	1161.6	832
65	0	0	521.6	960	1324.8	1347.2	1350.4	1264	969.6	940.8
66	0	0	665.6	918.4	1193.6	883.2	1305.6	998.4	1356.8	1136
67	0	0	995.2	1395.2	1443.2	1100.8	940.8	736	1123.2	832
68	0	0	873.6	1158.4	915.2	1305.6	1257.6	1206.4	1196.8	1379.2
69	0	0	630.4	1257.6	972.8	1241.6	1228.8	1187.2	873.6	1075.2
70	0	0	854.4	1248	1164.8	1155.2	1347.2	1139.2	944	768
71	0	0	1324.8	1142.4	918.4	1238.4	1360	1020.8	918.4	966.4
72	0	0	1180.8	633.6	1283.2	1302.4	1228.8	1324.8	1104	972.8
73	0	0	896	1196.8	870.4	899.2	1459.2	1155.2	1126.4	854.4
74	0	0	832	944	1276.8	1292.8	1568	892.8	1164.8	732.8
75	0	0	1136	1004.8	1033.6	1190.4	1081.6	1100.8	1257.6	825.6
76	0	0	889.6	1168	1241.6	1222.4	1056	1216	947.2	864
77	0	0	700.8	1280	1033.6	1209.6	1120	1376	960	809.6
78	0	0	1033.6	992	1174.4	940.8	1065.6	1427.2	1078.4	1081.6
79	0	0	1046.4	1068.8	963.2	1212.8	1049.6	1014.4	1209.6	908.8
80	0	0	1036.8	1116.8	1123.2	1238.4	918.4	1404.8	883.2	953.6
81	0	0	867.2	870.4	1433.6	1273.6	1328	1062.4	1235.2	812.8
82	0	0	947.2	1107.2	1248	1120	1120	1004.8	1107.2	803.2
83	0	0	828.8	1107.2	1017.6	931.2	1452.8	1184	886.4	1059.2
84	0	0	899.2	1315.2	1299.2	899.2	1110.4	1440	1100.8	992
85	0	0	825.6	1174.4	1276.8	1270.4	864	937.6	1382.4	1248
86	0	0	1302.4	1129.6	995.2	1731.2	1110.4	771.2	1427.2	1315.2
87	0	0	787.2	1408	1030.4	1424	870.4	1296	1094.4	835.2
88	0	0	889.6	1145.6	1110.4	1235.2	1020.8	1225.6	1148.8	1081.6
89	0	0	764.8	819.2	1091.2	1433.6	1382.4	1059.2	966.4	1331.2
90	0	0	892.8	1763.2	1324.8	982.4	1139.2	960	1312	835.2
avg	0	0	911.36	1154.03	1152.64	1207.89	1186.03	1134.93	1139.73	971.627
delay	0.3375	0.271429	555.452	518.548	508.31	511.053	498.789	490.963	490.47	514.619
loss	0	0	0.589662	0.271429	0.23132	0.390688	0.113014	0.103175	0.0857143	0.425821
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
