Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.879s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	16.2	15.2	11.6	15	14.4	14.8	15.2	15.2	16.4	15.2
61	0	0	569.6	739.2	585.6	707.2	563.2	652.8	630.4	467.2
62	0	0	611.2	512	643.2	499.2	828.8	467.2	544	451.2
63	0	0	438.4	451.2	742.4	646.4	512	633.6	566.4	544
64	0	0	563.2	505.6	566.4	505.6	480	572.8	467.2	480
65	0	0	502.4	547.2	518.4	483.2	550.4	534.4	611.2	540.8
66	0	0	684.8	598.4	716.8	758.4	646.4	579.2	604.8	675.2
67	0	0	710.4	764.8	774.4	723.2	662.4	659.2	742.4	720
68	0	0	720	726.4	528	732.8	662.4	720	627.2	556.8
69	0	0	672	598.4	716.8	480	556.8	592	659.2	489.6
70	0	0	601.6	659.2	582.4	704	684.8	710.4	726.4	668.8
71	0	0	473.6	681.6	806.4	537.6	467.2	470.4	636.8	681.6
72	0	0	672	729.6	694.4	646.4	598.4	694.4	793.6	432
73	0	0	732.8	435.2	409.6	620.8	451.2	780.8	652.8	640
74	0	0	835.2	553.6	742.4	700.8	720	588.8	713.6	694.4
75	0	0	588.8	492.8	771.2	611.2	688	537.6	617.6	582.4
76	0	0	579.2	649.6	707.2	694.4	649.6	473.6	617.6	473.6
77	0	0	681.6	572.8	601.6	646.4	662.4	454.4	547.2	563.2
78	0	0	627.2	688	630.4	636.8	592	675.2	716.8	732.8
79	0	0	636.8	662.4	617.6	416	505.6	608	662.4	643.2
80	0	0	656	601.6	563.2	707.2	569.6	470.4	697.6	531.2
81	0	0	665.6	518.4	595.2	611.2	662.4	809.6	864	518.4
82	0	0	464	793.6	787.2	652.8	515.2	608	800	684.8
83	0	0	688	672	585.6	531.2	524.8	566.4	550.4	742.4
84	0	0	646.4	604.8	697.6	614.4	505.6	448	556.8	364.8
85	0	0	723.2	585.6	566.4	672	553.6	486.4	582.4	691.2
86	0	0	604.8	505.6	726.4	732.8	729.6	620.8	636.8	611.2
87	0	0	761.6	563.2	572.8	800	595.2	572.8	601.6	812.8
88	0	0	572.8	828.8	592	563.2	617.6	480	736	617.6
89	0	0	633.6	595.2	534.4	566.4	540.8	524.8	758.4	800
90	0	0	553.6	620.8	710.4	659.2	755.2	780.8	691.2	867.2
avg	0	0	629.013	615.253	642.88	628.693	601.707	592.427	653.76	609.28
delay	0.234568	0.236842	1.70629	2.20253	1.97297	1.81206	3.70326	1.86319	1.83502	2.02542
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=10e6', '--ratio=0.375', '--RngRun=17', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
