Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.626s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	14.2	14.8	16	18.8
61	6344	6352	6352	6336
62	6384	6376	6368	6376
63	6376	6376	6376	6376
64	6384	6384	6384	6384
65	6368	6360	6368	6376
66	6384	6400	6376	6376
67	6384	6376	6392	6384
68	6368	6360	6368	6376
69	6376	6376	6376	6376
70	6368	6384	6384	6368
71	6376	6360	6360	6376
72	6376	6376	6376	6376
73	6384	6400	6376	6376
74	6376	6360	6384	6384
75	6368	6376	6368	6360
76	6360	6360	6360	6360
77	6376	6384	6368	6376
78	6376	6360	6384	6384
79	6376	6376	6376	6376
80	6376	6376	6376	6376
81	6368	6384	6384	6368
82	6384	6376	6368	6376
83	6384	6376	6384	6392
84	6384	6384	6384	6384
85	6376	6376	6376	6376
86	6384	6384	6384	6384
87	6384	6392	6384	6376
88	6360	6360	6360	6360
89	6376	6384	6368	6376
90	6376	6360	6384	6384
91	6384	6392	6384	6376
92	6376	6384	6368	6376
93	6384	6376	6392	6384
94	6376	6376	6376	6376
95	6368	6360	6368	6376
96	6368	6384	6384	6368
97	6376	6360	6360	6376
98	6376	6376	6376	6376
99	6384	6384	6384	6384
100	6376	6376	6376	6376
101	6384	6392	6384	6376
102	6360	6368	6376	6368
103	6384	6376	6368	6376
104	6384	6376	6384	6392
105	6384	6384	6384	6384
106	6392	6392	6392	6392
107	6368	6384	6384	6368
108	6360	6360	6360	6360
109	6384	6376	6368	6376
110	6392	6400	6384	6392
111	6376	6360	6384	6384
112	6368	6376	6368	6360
113	6376	6376	6376	6376
114	6376	6368	6376	6384
115	6384	6392	6384	6376
116	6376	6376	6376	6376
117	6376	6368	6376	6384
118	6368	6376	6368	6360
119	6384	6376	6384	6392
120	6384	6384	6384	6384
avg	6376.4	6376.27	6376.27	6376.27
delay	573.492	574.395	573.361	573.428
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs7', '--datarate=9e6', '--RngRun=136'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
